BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-148698,False,False,False,False,False,True,False,,False,False,,,,False,"Le marché public ne peut être confié qu'à cette société, qui est la seule à pouvoir maintenir ce type de dispositifs médicaux."
16-148829,False,False,False,False,False,False,False,,False,False,,,,True,"La Commission d'appel d'offres réunie le 08/03/2016 a déclaré infructueux le lot 2 de la consultation EPM 2015 G 1201 3490 : Marchés à bons de commande en 2 lots séparés pour la maintenance préventive et curative des systèmes de sûreté dans les bâtiments de la Ville et du Département de Paris. Dans le même temps, elle a autorisé la relance du lot 2 par voie négocié sans publicité et avec mise en concurrence conformément à l'article 35-I-1 du Code des Marchés Publics avec les candidats éliminés du lot 2."
16-148860,False,False,False,False,False,False,False,,False,False,,,,True,Marché de travaux passé selon la procédure adaptée car montant du marché inférieur aux seuils européens. La publication au JOUE n'est donc pas obligatoire. Un Avis d'Appel Public à Concurrence a été publié dans un journal d'annonces légales et sur le profil d'acheteur. 
16-148931,True,False,False,False,False,False,False,,False,False,,,,False,"Un appel d'offres ouvert portant sur le même objet a été publié au JOUE 2015-OJS246-446801- FR du 19 décembre 2015. Aucune des deux offres reçues n'étant conforme, le pouvoir adjudicateur a décidé de recourir la procédure négociée."
16-149559,False,False,False,False,False,True,False,,False,False,,,,False,"LIFE TECHNOLOGIES a l'exclusivité sur la distribution des produits nécessaires à l'utilisation des équipements qu'il commercialise ; produits tels que des réactifs, des kits de biologies moléculaire et des consommables."
16-149837,False,False,False,False,False,True,False,,False,False,,,,False,"Dans le cadre de son activité, l'INTS utilise 2 plateformes de génotypage de la marque IMMUCOR. La société IMMUCOR a l'exclusivité sur la distribution des réactifs nécessaires à l'utilisation desdites plateformes."
16-151125,True,False,False,False,False,False,False,,False,False,,,,False,"Par décision de la Commission d'appel d'offres en date du 19/02/2016, ces lots ont été déclarés infructueux et une procédure de marché négocié conformément à l'article 35-I-1° du Code des Marchés Publics devait être relancée.La nouvelle réglementation relative aux marchés publics étant intervenue, il a été fait application de l'article 25-Ii-6° du Décret no 2016-360 du 25 mars 2016 pour relancer cette consultation.Un dossier de consultation a été adressé, le 30 mai 2016, aux sociétés Aximum pour le lot no 7, et Cq Route pour le lot no 8, sur la plateforme de dématérialisation du Conseil départemental d'Eure-et-Loir. La date limite de réception de chacune des offres était fixée au 30 juin 2016 à 16h00"
16-151127,True,False,False,False,False,False,False,,False,False,,,,False,"Par décision de la Commission d'appel d'offres en date du 19/02/2016, ce lot a été déclaré infructueux et une procédure de marché négocié conformément à l'article 35-Ii-3° du Code des Marchés Publics devait être relancée. La nouvelle réglementation relative aux marchés publics étant intervenue, il a été fait application de l'article 30-I-2° du Décret no 2016-360 du 25 mars 2016 pour relancer cette consultation. Un dossier de consultation a été adressé, le 30 mai 2016, à la société Komatsu France sur la plateforme de dématérialisation du Conseil départemental d'Eure-et-Loir. La date limite de réception de l'offre était fixée au 30 juin 2016 à 16h00"
16-151454,False,False,False,False,False,False,False,,False,False,,,,True,Le marché a pour objet des services figurant à l'annexe II B de la directive 2004/18/CE. Le marché n'est pas soumis à publication préalable au JOUE. La consultation a été passée suivant une procédure adaptée conformément à l'article 30 du code des marchés publics français.
16-152049,False,False,False,False,False,True,False,,False,False,,,,False,Le CHU de Saint Etienne a porté son choix sur le seul équipement adapté â ses besoins.
