BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
11-78066,,,,False,False,,False,True,False,CF_NIV_SUIV,,
14-114531,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-100198,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-100199,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-100329,,Budget communal,"L'offre, qu'elle soit présentée par une seule entreprise ou par un groupement, devra indiquer tous les sous-traitants connus lors de son dépôt. Elle devra également indiquer les prestations (et leur montant) dont la sous-traitance est envisagée, la dénomination et la qualité des sous-traitants qui l'exécuteront à la place du titulaire.En cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur tel qu'il est indiqué ci-dessus.",False,False,,False,True,False,CF_NIV_SUIV,,
16-100629,,- Fonds propres- Règlement par mandat administratif suivi d'un virement bancaire sous un délai global de paiement à 30 jours. Taux d'intérêt : taux d'intérêt de la principale facilité de refinancement appliqué par la Banque Centrale Européenne.,Pas de forme imposée.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-100670,,"financement de l'opération s'effectuera sur les fonds propres de la ville de Saintes, et de la Communauté d'Agglomération de Saintes. Paiement unique par virement administratif dans un délai de 30 jours selon les règles de la comptabilité publique. Les prix sont révisables.",aucune forme de groupement n'est imposée.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-100701,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-100769,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-100791,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-100861,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-100907,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-100911,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-101108,Chiffre d'affaire supérieur à 330 000 euro.Avoir déjà réalisé des réalisations de mêmes type(pylône radio).,"virement avec mise en paiement sous 30 jours à compter de la date de réception de la facture par la personne publique ou de la date de fin d'exécution des Prestations si celle-ci est postérieure. Le défaut de paiement dans les délais prévus par le Code des Marchés Publics fait courir de plein droit des intérêts moratoires. L'Indemnité forfaitaire pour frais de recouvrement est de 40 euros. Avance. Sauf renoncement du titulaire, versement d'une avance dans les conditions prévus à l'article 87 du code des marchés publics.","aucune forme de groupement n'est imposée par l'entité Adjudicatrice. En cas d'attribution du marché à un groupement conjoint, le mandataire est solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles.",False,False,,False,True,True,CF_NIV_SUIV,,
16-101276,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-101371,,Financement : budget d'exploitation de de chacun des établissements membres du groupement de commandes. Avance : une avance sera versée au titulaire conformément aux articles 110 à 113 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics.Paiement : le délai global de paiement est de 50 jours. Il commencera à courir à compter de la signature du contrat de travail par chaque adhérent sous réserve d'avoir reçu la facture correspondante .,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-101437,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-101504,retenue de garantie à première demande ou caution personnelle et solidaire,Budget de la régie Energis,Entreprise générale ou groupement conjoint d'entreprises ou groupement solidaire d'entreprises,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-101572,Aucune garantie financière n'est exigée,Caractéristiques des prix : prix unitaires. Modalités de variation des prix : Ferme et non actualisable. Avance de 15% accordée dans les conditions prévues au contrat. Modalités de règlement des comptes : selon les modalités du C.C.A.G.-F.C.S.. Le délai global de paiement est de 30 jours. Modalités de financement : Budget départemental,Aucune forme n'est imposée,False,False,,False,True,False,CF_NIV_SUIV,,
16-101636,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-101911,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-102150,Néant.,"Budget de la Communauté d'agglomération Cap Excellence. Le marché donnera lieu à l'avance obligatoire dans les conditions définies à l'article 110 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics. En vertu de l'article 110 II 1° du décret précité, elle sera de 5% du montant du marché. Le remboursement de l'avance sera effectué par précompte sur les sommes dues à titre d'acomptes ou de règlement partiel ou définitif ou de solde. Règlement par mandat administratif (virement bancaire) suivant les règles de la comptabilité publique. Les sommes dues au titulaire seront payées dans un délai global de 30 jours, à compter de la date de réception des factures ou demandes de paiement équivalentes dans les délai prévus par l'article 98 du Code des Marchés Publics. En cas de retard, le taux d'intérêt légal est le taux de la BCE, tel que défini au décret no 2014 - 98 du 4 février 2014, fixant le taux d'intérêt légal pour l'année 2014 au même niveau qu'en 2013 (décret no2013-269 du 29/03/2013 modifiant le décret du 07/02/2012, modifiant le décret 2011-1000 du 25 août 2011, modifiant le décret 2008-1550 modifiant lui-même le décret 2002-23 du 21/022002, majoré de 8 points.","En cas de groupement, la forme souhaitée par la personne responsable du marché est un groupement solidaire. Dans le cas où les entreprises ont présenté leurs candidatures sous la forme d'un groupement momentané d'entreprises, la Communauté d'agglomération Cap Excellence les informe qu'en cas d'attribution du marché à un tel groupement, elle imposera au sens de l'article 51 VII du code des Marché Publics, la forme du groupement solidaire, dans la mesure où cette transformation est nécessaire pour la bonne exécution du marché.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-102183,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-102268,,,,False,False,,False,True,True,CF_NIV_SUIV,,
16-102286,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-102353,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-102418,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-102664,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
16-102696,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
