BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
16-120733,AOOU-16-PAO 001,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120735,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date d'ouverture des offres n'est qu'indicative.,False,,2016-09-20 00:00:00,,,False,False,False,False,True
16-120737,MAPA-1604,,False,False,,,"Le pouvoir adjudicateur impose la transmission des candidatures et des offres par voie électronique via la plateforme achatpublic.com. Cependant, la signature électronique d'aucun document n'est exigée. Les candidats ont la possibilité de transmettre une copie de sauvegarde, conformément aux modalités fixées à l'article 11.2 du Règlement de la Consultation.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120738,MAPA 2016-02,,False,False,,,"Les candidatures et les offres peuvent être remises par voie électronique ou papier. Les candidats doivent faire le choix entre l'une ou l'autre des procédures. Le règlement de la consultation précise, dans son article 11, les conditions propres à chaque procédure",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120739,16DTT10,,False,False,,,,"Cet avis d'appel à candidature est complété par une note d'information complémentaire à télécharger gratuitement sur le site d'Achat Public (https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_3w7ouDBE2J&v=1&selected=0).Le Dossier de Consultation des Entreprises sera adressé gratuitement, par le GPMH, aux candidats retenus.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120740,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
16-120741,2016-3,,False,False,,,Les offres peuvent être transmises par lettre recommandée avec accusé de réception ou déposées contre récépissé. Les documents du dossier de consultation et le dépôt par voie électronique des offres peuvent se faire via le site : http:// www.e-marchespublics.com,"Communauté de communes sud-hérault, Correspondant : Nicolas granier, 1 allée du languedoc, 34620 Puisserguier, tél : 0467938954, courriel : n.granier@cc-sud-herault.fr, Par téléchargement via la plateforme : http://www.e-marchespublics.com",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120743,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2016-08-30 00:00:00,,,False,False,False,True,False
16-120751,2016/02,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-120752,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2016-09-02 00:00:00,,,False,False,False,False,True
16-120754,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
16-120755,MAPA 16-10,,False,False,,,Agence de services et de paiementDFJL/Service Juridique,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
