BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-100226,True,False,False,False,False,False,
16-100256,True,False,False,False,False,False,
16-102797,False,False,False,False,False,False,EHPAD
16-104005,False,False,False,False,True,False,
16-105051,True,False,False,False,False,False,
16-105116,False,False,True,False,False,False,
16-105506,False,False,False,False,True,False,
16-105756,False,False,False,False,False,False,Association
16-106176,False,False,False,False,True,False,
16-107194,False,False,False,False,False,False,Société d'Economie Mixte- S.E.M
16-108773,True,False,False,False,False,False,
16-109120,False,False,False,False,False,False,Collectivité territoriale
16-109961,False,False,False,False,False,False,EPCI
16-110398,False,False,True,False,False,False,
16-111088,False,False,True,False,False,False,
16-111117,True,False,False,False,False,False,
16-111517,True,False,False,False,False,False,
16-111565,False,False,False,False,False,False,Société d'économie mixte
16-111610,True,False,False,False,False,False,
16-111710,True,False,False,False,False,False,
16-112188,False,False,False,False,True,False,
16-112219,False,False,False,False,True,False,
16-112385,False,False,True,False,False,False,
16-112415,False,False,True,False,False,False,
16-112504,False,False,False,False,True,False,
16-113143,False,False,True,False,False,False,
16-113184,False,False,True,False,False,False,
16-114299,False,False,False,False,False,False,Le pouvoir adjudicateur n'agit pas pour le compte d'autres pouvoirs adjudicateurs
16-114893,False,False,False,False,False,False,Sem
16-115082,False,False,True,False,False,False,
16-116674,False,False,True,False,False,False,
16-116760,False,False,False,False,False,False,Organisme de droit privé de la MSA
16-117010,False,False,False,False,False,False,collectivité territoriale
16-117861,False,False,False,False,False,False,E.H.P.A.D
16-119001,False,False,False,False,True,False,
16-119005,False,False,False,False,False,False,EPA
16-119317,False,False,False,False,True,False,
16-119999,False,False,False,False,True,False,
16-120166,False,False,True,False,False,False,
16-120744,False,False,True,False,False,False,
16-120748,False,False,True,False,False,False,
16-121120,False,False,False,False,True,False,
16-121202,True,False,False,False,False,False,
16-121717,False,False,True,False,False,False,
16-121999,False,False,False,False,False,False,Collectivité territoriale
16-122337,False,False,False,False,True,False,
16-122644,True,False,False,False,False,False,
16-123445,False,False,False,False,True,False,
16-123828,False,False,True,False,False,False,
16-124045,True,False,False,False,False,False,
16-124080,False,False,False,False,True,False,
16-124147,False,False,True,False,False,False,
16-124460,False,False,True,False,False,False,
16-124544,False,False,True,False,False,False,
16-124872,False,False,False,False,True,False,
16-124927,False,False,True,False,False,False,
16-125354,False,False,True,False,False,False,
16-125380,False,False,False,False,True,False,
16-125389,False,False,False,False,True,False,
16-125471,False,False,False,False,True,False,
16-125793,False,False,True,False,False,False,
16-126016,False,False,True,False,False,False,
16-126327,True,False,False,False,False,False,
16-126375,True,False,False,False,False,False,
16-126454,False,False,True,False,False,False,
16-127168,True,False,False,False,False,False,
16-127319,False,False,True,False,False,False,
16-127345,False,False,False,False,True,False,
16-127701,False,False,False,False,True,False,
16-127838,False,False,False,False,False,False,Association
16-127877,False,False,True,False,False,False,
16-127916,False,False,True,False,False,False,
16-128203,False,False,True,False,False,False,
16-128256,False,False,True,False,False,False,
16-128942,False,False,False,False,False,False,Etablissement public
16-128987,False,False,False,False,False,False,collectivité territoriale
16-129033,False,False,False,False,True,False,
16-129152,False,False,False,False,False,False,collectivité territoriale
16-129396,False,False,False,False,False,False,Communauté de communes
16-129560,True,False,False,False,False,False,
16-129615,False,False,False,False,False,False,Etablissement Public Territorial
16-129665,False,False,False,False,False,False,Etablissement public de coopération intercommunale
16-129692,False,False,True,False,False,False,
16-129743,False,False,False,False,False,False,Etablissement public de coopération intercommunale
16-130024,False,False,True,False,False,False,
16-130171,False,False,True,False,False,False,
16-130185,False,False,True,False,False,False,
16-130264,False,False,True,False,False,False,
16-130652,False,False,True,False,False,False,
16-130662,False,False,False,False,True,False,
16-130682,False,False,True,False,False,False,
16-130715,False,False,False,False,True,False,
16-130726,True,False,False,False,False,False,
16-130798,False,False,False,False,False,False,organisme de santé
16-130840,False,False,False,False,False,False,centre hospitalier
16-130902,False,False,True,False,False,False,
16-130928,False,False,False,False,False,False,centre hospitalier
16-130956,False,False,False,False,True,False,
