BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-120419,False,False,False,False,False,False,Etablissement Public de Santé
16-120423,False,False,False,False,False,False,Hopital
16-120425,False,False,False,False,True,False,
16-120435,False,False,True,False,False,False,
16-120436,False,False,False,False,False,False,Santé
16-120439,False,False,False,False,False,False,OPH
16-120441,False,False,False,False,False,False,etablissement public de santé
16-120444,False,False,False,False,False,False,PREFECTURE DU RHONE
16-120446,False,False,False,False,True,False,
16-120447,False,False,True,False,False,False,
16-120449,False,False,False,False,False,False,Commune
16-120455,False,False,False,False,True,False,
16-120462,False,False,False,False,True,False,
16-120464,False,False,False,False,True,False,
16-120469,False,False,False,False,True,False,
16-120474,False,False,False,False,True,False,
16-120475,False,False,True,False,False,False,
16-120476,True,False,False,False,False,False,
16-120484,False,False,False,False,False,False,"Acquisition, aménagement, construction, gestion, location, vente d'immeubles collectifs/individuels à usage principal d'habitation et notamment d'immeubles bénéficiant du financement aidé par l'Etat"
16-120486,False,False,True,False,False,False,
16-120488,False,False,False,False,True,False,
16-120490,False,False,False,False,True,False,
16-120491,False,False,False,False,False,False,Etablissement public à caractère culturel et scientifique
16-120494,False,False,True,False,False,False,
16-120495,True,False,False,False,False,False,
16-120496,False,False,False,False,True,False,
16-120497,False,False,True,False,False,False,
16-120505,True,False,False,False,False,False,
16-120509,False,False,True,False,False,False,
16-120514,False,False,True,False,False,False,
16-120515,False,False,True,False,False,False,
16-120520,False,False,False,False,False,False,autre
16-120521,False,False,False,False,False,False,Santé
16-120526,False,False,False,False,True,False,
16-120527,False,False,False,True,False,False,
16-120528,False,False,False,False,False,False,Commune
16-120531,False,False,False,False,False,False,Société publique locale (SPL)
16-120533,False,False,True,False,False,False,
16-120535,False,False,True,False,False,False,
16-120540,False,False,True,False,False,False,
16-120542,False,False,False,False,True,False,
16-120557,False,False,True,False,False,False,
16-120560,False,False,False,False,False,False,Etablissement public de sant
16-120567,False,False,False,False,False,False,EPCI
16-120571,False,False,True,False,False,False,
16-120572,False,False,True,False,False,False,
16-120573,False,False,False,False,False,False,Collectivité territoriale.
16-120574,False,False,True,False,False,False,
16-120579,False,False,False,False,False,False,Organisme privé gérant des fonds publics
16-120581,False,False,True,False,False,False,
16-120583,False,False,True,False,False,False,
16-120584,False,False,True,False,False,False,
16-120585,False,False,False,False,True,False,
16-120586,False,False,True,False,False,False,
16-120587,False,False,False,False,True,False,
16-120589,False,False,True,False,False,False,
16-120590,False,False,True,False,False,False,
16-120596,False,False,True,False,False,False,
16-120599,False,False,False,False,True,False,
16-120605,True,False,False,False,False,False,
16-120610,False,False,False,False,False,False,Établissement de santé
16-120616,False,False,False,False,True,False,
16-120621,False,False,True,False,False,False,
16-120626,False,False,False,False,True,False,
16-120629,False,False,True,False,False,False,
16-120637,False,False,True,False,False,False,
16-120641,False,False,False,False,False,False,
16-120643,False,False,False,False,True,False,
16-120644,False,False,False,False,False,False,Etablissement public - Hopital
16-120646,False,False,False,False,False,False,Syndicat Départemental de Traitement de Déchets Ménagers de l'Aisne
16-120651,False,False,False,False,False,False,EPIC
16-120653,False,False,True,False,False,False,
16-120654,False,False,False,False,False,False,Etablissement public
16-120656,False,False,True,False,False,False,
16-120659,False,False,False,False,True,False,
16-120661,False,False,True,False,False,False,
16-120671,False,False,False,False,False,False,Santé
16-120676,False,False,False,False,True,False,
