BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-134991,False,False,False,False,False,True,False,,False,False,,,,False,"Le présent marché a pour objet l'intégration informatique des carrefours à feux tramway des lignes 2 et 3 sur les communes de Pérols, Lattes , Castelnau- le Lez, Juvignac et Saint-Jean- de Védas au système centralisé existant de gestion du trafic temps réel de la métropole de Montpellier Méditerranée (PC PETRARQUE). Ce système expert est fournit par la société attributrice  du présent marché (GERTRUDE SA) qui a développé une solution informatique propriétaire. Elle est donc la seule a pouvoir intervenir sur le système existant pour assurer cette intégration. Par ailleurs la prestation consiste également à appliquer des principes de priorité absolue pour le tramway aux carrefours à feux, principes développés par la société GERTRUDE qui a obtenu pour cela le brevet N°03 03330, enregistré le 04/08/2006 sous le N° 06/31 pour une durée de 20 ans"
16-164857,False,False,False,False,False,True,False,,False,False,,,,False,"Conformément au 8° du II de l'article 35 du code des marchés publics, le mode de passation est justifié par le fait que le marché ne peut être confié qu'à un prestataire déterminé, pour des raisons tenant à la protection de droits d'exclusivité et pour des raisons techniques. Préalablement à l'engagement de la procédure, une attestation spécifique a été établie dans laquelle le titulaire a expressément confirmé qu'il était l'auteur des progiciels associés au système VISABIO et l'unique distributeur du droit d'utiliser ou de faire utiliser ces derniers, de même que l'unique détenteur des droits patrimoniaux aux fins d'exécution des prestations objet du marché. Si le système VISABIO fait également appel à des logiciels ne relevant pas de la propriété du titulaire, le caractère intégré du système élaboré à partir des progiciels précités conduit à écarter le recours à un prestataire-tiers pour des raisons techniques. Un découpage de la maintenance entre plusieurs prestataires pourrait en effet occasionner d'importantes difficultés en termes de pilotage et de coordination et présenter des risques de dilution de responsabilité et de retards dans la correction d'anomalies affectant un système stratégique."
16-164860,False,False,False,False,False,False,False,,False,False,,,,True,Marché de travaux passé selon la procédure adaptée (art 28 du code des marchés publics) car montant du marché inférieur aux seuils européens. La publication de l'aapc au JOUE n'est donc pas obligatoire. Un AAPC a été publié dans un journal d'annonces légales et sur le profil d'acheteur.  
16-165077,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé en procédure adaptée en application de larticle 27 du décret no2016-360 du 25 mars 2016 relatif aux marchés publics
16-165262,False,False,False,False,False,True,False,,False,False,,,,False,"Conformément au 8° du II de l'article 35 du code des marchés publics, le mode de passation est justifié par le fait que le marché ne peut être confié qu'à un prestataire déterminé, pour des raisons tenant à la protection de droits d'exclusivité et pour des raisons techniques. Préalablement à l'engagement de la procédure, une attestation spécifique a été établie dans laquelle le titulaire a expressément confirmé qu'il était l'auteur des progiciels associés au système PARAFE et l'unique distributeur du droit d'utiliser ou de faire utiliser ces derniers, de même que l'unique détenteur des droits patrimoniaux aux fins d'exécution des prestations objet du marché. Si le système PARAFE fait également appel à des logiciels ne relevant pas de la propriété du titulaire, le caractère intégré du système élaboré à partir des progiciels précités conduit à écarter le recours à un prestataire-tiers pour des raisons techniques. Un découpage de la maintenance entre plusieurs prestataires pourrait en effet occasionner d'importantes difficultés en termes de pilotage et de coordination et présenter des risques de dilution de responsabilité et de retards dans la correction d'anomalies affectant un système stratégique. "
16-171848,True,False,False,False,False,False,False,,False,False,,,,False,"Aucune candidature, aucune offre ou aucune offre appropriée n'a été déposée en réponse à une procédure ouverte"
16-171849,False,False,False,False,False,True,False,,False,False,,,,False,Le marché est attribué sans publication préalable d'un avis de marché pour des raisons tenant à la protection de droits d'exclusivité.
16-172053,True,False,False,False,False,False,False,,False,False,,,,False,Lots infructueux
16-172918,True,False,False,False,False,False,False,,False,False,,,,False,Consultation précédente déclarée sans suite en date du 4 octobre 2016
16-173499,False,False,False,False,False,True,False,,False,False,,,,False,Une expérimentation d'un système innovant de valorisation du geste de tri est testé sur 50 colonne de verre via une convention signée entre MPM et la start-up TERRA DONA pour une durée de 6 mois. Cette start-up a inventé un dispositif qui s'adapte sur les colonnes de tri du verre présente sur notre territoire. 2 brevets sont déposés par le CEA avec exclusivité d'exploitation de TERRA DONA pour ce nouveau dispositif. la phase d'expérimentation arrivant à échéance il est nécessaire de poursuivre ces expérimentations sur 6 mois supplémentaires afin de consolider les premières tendances qui sont positives. Cette expérimentation ne pouvant se poursuivre qu'avec ce dispositif innovant breveté le marché proposé est un marché pour exclusivité sans publicité ni mise en concurrence.
16-173615,False,False,False,False,False,True,False,,False,False,,,,False,"Marché négocié à bons de commande de services (article 78 du décret no2016-360 du 25/03/2016 relatif aux marchés publics) pour la maintenance et l'évolution de la solution areo et les prestations associées, compte-tenu des droits d'exclusivité."
16-173747,True,False,False,False,False,False,False,,False,False,,,,False,"Le lot no3 de la procédure initiale n'avait pas été attribué, car seules des offres inappropriées avaient été formulées. Il a donc été relancé en procédure négocié sans publicité ni mise en concurrence en application de l'article 30-I.2° du décret no2016-360 du 25 mars 2016, et attribué par la suite."
