BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
16-164537,2016-11-13 23:00:00,2016-12-05 15:00:00,2016-12-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,366,Voirie et réseaux divers,CF_NIV_SUIV,False,False,19,,Travaux de réalisation de la zone d'activités de tulle est
16-164538,2016-11-14 23:00:00,,2017-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,69,69,Exploitation et maintenance des installations photovoltaïques des lycées de la région Auvergne Rhône-Alpes à Lyon
16-164538,2016-11-14 23:00:00,,2017-01-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,69,69,Exploitation et maintenance des installations photovoltaïques des lycées de la région Auvergne Rhône-Alpes à Lyon
16-164539,2016-11-15 23:00:00,,2016-12-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1,Abris,CF_NIV_SUIV,False,False,75,,Mission de pré-programmation et de programmation immobilière
16-164540,2016-11-13 23:00:00,2016-11-29 15:00:00,2016-11-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,343,Textile,CF_NIV_SUIV,False,False,6,,Fourniture et pose de rideaux pour La Palestre
16-164540,2016-11-13 23:00:00,2016-11-29 15:00:00,2016-11-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,472,Spectacle,CF_NIV_SUIV,False,False,6,,Fourniture et pose de rideaux pour La Palestre
16-164541,2016-11-13 23:00:00,,2016-12-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,55,,"acquisition et mise en place d'une nouvelle infrastructure informatique (réseaux, sécurité et sauvegarde) dans le cadre du redéploiement informatique de Madine. (rectificatif)"
16-164541,2016-11-13 23:00:00,,2016-12-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,54,,"acquisition et mise en place d'une nouvelle infrastructure informatique (réseaux, sécurité et sauvegarde) dans le cadre du redéploiement informatique de Madine. (rectificatif)"
16-164541,2016-11-13 23:00:00,,2016-12-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,False,57,,"acquisition et mise en place d'une nouvelle infrastructure informatique (réseaux, sécurité et sauvegarde) dans le cadre du redéploiement informatique de Madine. (rectificatif)"
16-164542,2016-11-27 23:00:00,,2017-02-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,20A,,"a16/20 - amélioration du rendement du réseau d'eau potable pose de débitmètres, compteurs amélioration de la télégestion."
16-164542,2016-11-27 23:00:00,,2017-02-26 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,False,False,20A,,"a16/20 - amélioration du rendement du réseau d'eau potable pose de débitmètres, compteurs amélioration de la télégestion."
16-164545,2016-11-13 23:00:00,2016-12-07 11:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,83,,Prestations d'externalisation des réseaux sociaux et connexes
16-164545,2016-11-13 23:00:00,2016-12-07 11:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,445,Evénementiel,CF_NIV_SUIV,False,False,83,,Prestations d'externalisation des réseaux sociaux et connexes
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,85,Décoration (travaux),CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,195,Maçonnerie,CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,269,Plâtrerie,CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164546,2016-11-13 23:00:00,2016-12-07 14:00:00,2016-12-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,411,Paratonnerre,CF_NIV_SUIV,False,False,87,,Aménagement d'un musée historique et de l'accueil du Château de Rochechouart
16-164547,2016-11-15 23:00:00,,2016-12-05 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,2,Abonnement,CF_NIV_SUIV,False,False,75,,"FOURNITURES D'ABONNEMENTS A DES PERIODIQUES TOUS SUPPORTS, POUR LES ENTITES DE L'UNIVERSITE PANTHEON-ASSAS PARIS II FAISANT APPEL AUX SERVICES D'AGENCES D'ABONNEMENTS"
