BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
16-120796,"Une retenue de garantie de 5.0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.Dans l'hypothèse où la garantie ou la caution ne serait pas constituée ou complétée au plus tard à la date à laquelle le titulaire remet la demande de paiement correspondant au premier acompte du marché, la fraction de la retenue de garantie correspondant à l'acompte est prélevée. Le titulaire garde la possibilité, pendant toute la durée du marché, de substituer une garantie à première demande ou une caution personnelle et solidaire à la retenue de garantie.Garanties financières de l'avanceLe titulaire, sauf s'il s'agit d'un organisme public, doit justifier de la constitution d'une caution personnelle et solidaire ou d'une garantie à première demande à concurrence de 100.0 % du montant de l'avance",Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes par prélèvement sur les crédits inscrits au budget communal en cours,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieursgroupements,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-120797,Aucune clause de garantie financière ne sera appliquée,Règlement des comptes selon les modalités du CCAG-FCS.Paiement par mandat administratif dans un délai global de 30 jours.Financement par fonds propres,L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-120800,,Application des dispositions de la convention Anru(Signée par la ville le 6.11.2006). Paiement à 30 jours à réception des factures.,,False,False,Le présent marché fait l'objet d'une clause d'insertion professionnelle par l'activité économique.,False,True,False,CF_NIV_SUIV,['FR'],
16-120801,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-120802,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-120803,,autofinancement,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
16-120805,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-120806,retenue de garantie de 5%.,"les factures seront payées sur le budget de la collectivité territoriale de Martinique, dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes",,False,False,cette consultation comporte des conditions d'exécution à caractère social dont le détail est indiqué dans le CCAP.,False,True,False,CF_NIV_SUIV,['FR'],
16-120807,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
16-120808,,Paiement délai global de paiement de 30 jours maximum financement par fonds du Conseil Régional d'Aquitaine Limousin Poitou-Charentes.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
