BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-87288,MINDEF/SGA/DCSID/ESID Bordeaux,None,"Mme ROBIN Sandrine, Etablissement du service d'infrastructure de la défense de Bordeaux",,,Caserne Nansouty 223 rue de Bègles - cs 21152,33068,Bordeaux cedex,,05-57-85-15-79,,05-57-85-75-76,sandrine1.robin@intradef.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=297241&orgAcronyme=g7h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=297241&orgAcronyme=g7h,,,,,False,False,,False,False
16-87289,Ville de La Gorgue,None,"M. MAHIEU Philippe, Maire",,,"0, Rue du 8 Mai 1945",59253,La Gorgue,,,,,,,,,,,,False,False,,False,False
16-87290,VILLE DE FRESNES,None,"M. BRIDEY Jean-Jacques, Député-Maire",,,1 place Pierre et Marie Curie,94260,Fresnes,,,,,marchespublics@fresnes94.fr,http://www.fresnes94.fr,,,,,,False,False,,False,False
16-87291,Caf 75,38099225500014,,Secrétariat du bureau des marchés,FR101,50 rue du docteur Finlay,75015,Paris,,(+33) 1-45-71-20-05,,(+33) 1-45-71-21-87,anais.montagu@cafparis.cnafmail.fr,http://www.caf.fr,https://meoss.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
16-87292,Semdas,None,Mme Giraudeau Muriel,,,85 boulevard de la République Les Minimes,17076,La rochelle cedex 9,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-87294,Métropole de Lyon,None,,"direction de l'innovation Numérique et des Systèmes d'information, à l'attention de M. le Vice-Président aux nouvelles mobilités urbaines",FR716,"20 rue du Lac, CS 33569",69505,Lyon cedex 03,,,,,dinsimarches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
16-87295,Conseil Général du Calvados-cg14,None,Mme Véronique VION,,,9 Rue Saint Laurent - BP 20520,14035,Caen cedex 1,,02-31-57-12-36,,02-31-57-12-49,veronique.vion@calvados.fr,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_NWGvIwZw5t&v=1&selected=0,,,,,False,False,,False,False
16-87296,Ville de Reims,21510421700017,,Monsieur le Député-Maire,FR213,Place de l'Hôtel de Ville - CS 80036,51722,Reims cedex,,(+33) 3-26-77-73-30,,(+33) 3-26-77-77-78,c3cpoleeconomique@reimsmetropole.fr,http://www.ville-reims.fr,https://marches.reimsmetropole.fr,,,,,False,True,,False,True
16-87297,AGATE,None,M. Cotillon Antoine,,,19 rue Jean Reboul CS 30001,30035,Nimes cedex 1,,04-66-84-06-34,,04-66-84-05-47,contact@spl-agate.com,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-87298,CPAM du Rhône,None,,"CPAM du Rhône, Contact : Unité budget/marchés bureau D101s, du lundi au vendredi de 9h00 à 11h30 et de 13h30 à 16h30 (pour les retraits et dépôts de dossier sur place, se présenter au poste de sécurité au 2 rue Pierre Cacard 69100 Villeurbanne)",FR716,276 cours Emile Zola,69619,Villeurbanne,,(+33) 4-26-10-73-15,,(+33) 4-26-10-72-94,lahcene.bouchareb@cpam-rhone.cnamts.fr,http://www.ameli.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_cZ6e_xgSKn,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_cZ6e_xgSKn,,False,True,,False,True
16-87299,Alsace Champagne-Ardenne Lorraine,None,site de Châlons en Champagne,,,"Secteur Champagne Ardenne5, rue de Jéricho",51037,Châlons en Champagne Cedex,,(+33)3-26-70-31-74,,,,http://www.alsacechampagneardennelorraine.eu,https://marchespublics.alsacechampagneardennelorraine.eu,,,,,False,False,,False,False
16-87301,Ste Périne - Rossini - Chardon Lagache,None,"Mme TARAVELLA Martine, Responsable Cellule des Marchés",,,"11, rue Chardon Lagache",75016,Paris,,01-44-96-31-15,,01-44-96-32-47,cellulemarches.gh10@aphp.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-87303,MINDEF/SGA/DCSID/ESID Bordeaux,None,"Mme ROBIN Sandrine, Etablissement du service d'infrastructure de la défense de Bordeaux",,,Caserne Nansouty 223 rue de Bègles - cs 21152,33068,Bordeaux cedex,,05-57-85-15-79,,05-57-85-75-76,sandrine1.robin@intradef.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=297246&orgAcronyme=g7h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseDetailsConsultation&refConsultation=297246&orgAcronyme=g7h,,,,,False,False,,False,False
16-87304,DSNA,None,Mme Anne FEDRIGO,,,direction de la Technique et de l'innovation - 1 avenue du Dr Maurice Grynfogel - B.P. 53584,31035,Toulouse Cedex,,05-62-14-52-35,,05-62-14-52-94,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
16-87305,Syndicat mixte Ardèche Drome Numérique,None,,,FR71,42 Avenue des Langories - Bâtiment B - Parc de Lautagne,26000,Valence,,(+33) 4-82-30-40-00,,,marchepublic@sm-adn.fr,http://www.ardechedromenumerique.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_SfngUFma-3,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_SfngUFma-3,,False,True,,False,True
16-87306,MEDDTL,None,,,FR105,Tour Pascal A,92055,La défense cedex,,(+33) 1-40-81-64-46,,(+33) 1-40-81-36-41,mc1.mc.saf.sg@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=285098&orgAcronyme=d4t,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=296652&orgAcronyme=d4t,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=285098&orgAcronyme=d4t,,False,True,,False,True
16-87307,Maisons et Cités Soginorpa,None,,,FR301,167 rue des Foulons,None,Douai,,,,,amelie.couture@soginorpa.fr,http://www.maisonsetcites.fr,http://www.marches-securises.fr/perso/maisonsetcites,,,http://www.marches-securises.fr/perso/maisonsetcites,,True,False,,False,True
16-87308,mairie de Soustons,None,Ville de Soustons,,,Place de l'Hôtel de Ville,40141,Soustons Cédex,,,,,,,,,,,,False,False,,False,False
16-87309,SEMOCTOM,None,"M. Lamaison Jean-Luc, SEMOCTOM",,,"9, route de l'Allegret",33670,Saint leon,,05-57-34-53-20,,,services-administratifs@semoctom.com,http://wwww.semoctom.com,http://www.marchespublics.aquitaine.fr,,,,,False,False,,False,False
16-87310,Ville de Bruyères sur Oise,None,"M. Victor Lemos, dstu",,,6 rue de la mairie,95820,Bruyères sur oise,,01-30-28-76-52,,,v.lemos@bruyeres-sur-oise.fr,,,,,,,False,False,,False,False
16-87311,ville de Sartrouville,None," FOND Pierre, Maire",,,2 rue Buffon BP 275,78506,Sartrouville,,01-30-86-84-21,,01-30-86-84-00,acma@ville-sartrouville.fr,http://www.sartrouville.fr,,,,,,False,False,,False,False
16-87312,COMMUNE DE CHANCELADE,None," TESTUT MICHEL, maire",,,"2, avenue des reynats",24650,Chancelade,,05-53-07-91-00,,05-53-07-91-01,,http://www.chancelade.fr/,http://www.chancelade.fr/,,,,,False,False,,False,False
16-87313,Conseil Général de la Dordogne,None,,,FR611,"Service de la commande publique et des marchés, Hôtel du département - 2, rue Paul-Louis Courier, Cs 11200",24019,Perigueux,,(+33) 5-53-45-49-20,,(+33) 1-57-67-29-24,cg24.marches@dordogne.fr,http://www.marchespublics.dordogne.fr,http://www.marchespublics.dordogne.fr,,http://www.marchespublics.dordogne.fr,http://www.marchespublics.dordogne.fr,,False,True,,False,True
16-87314,Commune de Châtenay-Malabry,None," SIFFREDI Georges, Maire de Châtenay-Malabry",,,26 rue du Docteur Le Savoureux,92290,Châtenay-Malabry,,01-46-83-46-11,,01-46-83-45-61,commande-publique@chatenay-malabry.fr,http://www.chatenay-malabry.fr,http://www.chatenay-malabry.fr,,,,,False,False,,False,False
