BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-100148,False,False,False,False,False,False,Santé
16-100198,True,False,False,False,False,False,
16-100199,False,False,True,False,False,False,
16-100537,False,False,False,False,False,False,Organisme de droit privé
16-100701,True,False,False,False,False,False,
16-100705,False,False,False,False,False,False,Organisme de Sécurité sociale
16-100769,False,False,True,False,False,False,
16-100776,False,False,True,False,False,False,
16-100791,True,False,False,False,False,False,
16-100861,False,False,False,False,True,False,
16-100907,False,False,False,False,False,False,Etablissement Public de coopération intercommunale
16-100911,False,False,False,False,False,False,collectrivité territoiriale
16-100978,True,False,False,False,False,False,
16-101069,False,False,True,False,False,False,
16-101232,False,False,True,False,False,False,
16-101276,False,False,False,False,False,False,Service d'incendie et de secours
16-101437,False,False,True,False,False,False,
16-101455,False,False,True,False,False,False,
16-101464,False,False,True,False,False,False,
16-101567,False,False,False,False,True,False,
16-101636,False,False,True,False,False,False,
16-101649,False,False,False,False,False,False,Santé
16-101797,False,False,False,False,True,False,
16-101799,False,False,False,False,True,False,
16-101911,True,False,False,False,False,False,
16-102105,False,False,True,False,False,False,
16-102173,False,False,True,False,False,False,
16-102183,False,False,True,False,False,False,
16-102286,False,False,True,False,False,False,
16-102353,False,False,True,False,False,False,
16-102363,True,False,False,False,False,False,
16-102418,False,False,True,False,False,False,
16-102527,False,False,True,False,False,False,
16-102664,False,False,True,False,False,False,
16-102696,True,False,False,False,False,False,
16-102750,True,False,False,False,False,False,
16-103060,False,False,True,False,False,False,
16-103282,False,False,False,False,True,False,
16-103766,False,False,True,False,False,False,
16-103804,False,False,True,False,False,False,
16-103928,False,False,False,False,False,False,collectivité territoriale
16-103933,False,False,False,False,False,False,Etablissement public administratif communal
16-104024,False,False,True,False,False,False,
16-104046,False,False,False,False,True,False,
16-104052,False,False,False,False,False,False,Etablissement public communal
16-104470,False,False,False,False,False,False,Autorité régionale ou locale
16-104580,False,False,True,False,False,False,
16-104610,False,False,True,False,False,False,
16-104756,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunal (EPCI)
16-104789,False,False,False,False,False,False,Etablissement Public de Coopération intercommunal (EPCI)
16-104826,False,False,False,False,True,False,
16-104854,False,False,True,False,False,False,
16-104897,False,False,True,False,False,False,
16-104910,True,False,False,False,False,False,
16-104993,False,False,True,False,False,False,
16-105034,False,False,False,False,True,False,
16-105060,False,False,False,False,True,False,
16-105067,False,False,False,True,False,False,
16-105069,False,False,False,False,True,False,
16-105120,False,False,False,False,True,False,
16-105139,False,False,False,False,False,False,Etablissement public de coopération intercommunale
16-105167,False,False,True,False,False,False,
16-105570,False,False,True,False,False,False,
16-105575,False,False,False,False,True,False,
16-105617,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
16-105649,True,False,False,False,False,False,
16-105693,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
16-105826,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
16-105860,False,False,True,False,False,False,
16-105884,False,False,False,False,True,False,
16-105901,False,False,True,False,False,False,
16-105995,False,False,True,False,False,False,
16-106068,False,False,False,False,True,False,
16-106132,True,False,False,False,False,False,
16-106219,False,False,True,False,False,False,
16-106270,False,False,False,False,True,False,
16-106610,False,False,False,False,True,False,
16-106631,False,False,False,False,True,False,
16-106833,False,False,False,False,False,False,EPS
16-106885,False,False,True,False,False,False,
16-106899,True,False,False,False,False,False,
16-106927,True,False,False,False,False,False,
16-106953,False,False,False,False,True,False,
16-107044,False,False,True,False,False,False,
16-107282,False,False,False,False,False,False,collectivité territoriale
16-107340,False,False,True,False,False,False,
16-107396,False,False,True,False,False,False,
16-107458,False,False,False,False,True,False,
16-107476,False,False,True,False,False,False,
16-107621,False,False,True,False,False,False,
16-107710,False,False,True,False,False,False,
16-107840,False,False,False,False,True,False,
16-108182,False,False,True,False,False,False,
16-108341,False,False,False,False,True,False,
16-108556,True,False,False,False,False,False,
16-108600,False,False,True,False,False,False,
16-108694,False,False,True,False,False,False,
16-108718,False,False,False,False,True,False,
16-108727,False,False,True,False,False,False,
16-108892,False,False,False,False,False,False,Activité portuaire
16-108953,False,False,True,False,False,False,
16-108994,False,False,True,False,False,False,
16-109029,False,False,False,False,True,False,
16-109226,False,False,True,False,False,False,
16-109279,False,False,False,False,False,False,Collectivité territoriale
16-109343,False,False,False,True,False,False,
