BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-340,CG Loir et Cher,None, Monsieur le Président du Conseil départemental de Loir-et-Cher,Service marchés publics,,Place de la République,41020,Blois Cedex,,(+33) 2-54-58-41-41,,(+33) 2-54-58-42-28,sec.marches@cg41.fr,http://www.le-loir-et-cher.fr,http://www.marches-securises.fr/perso/cg41/,,,,,False,False,,False,False
16-3400,DSNA,None,"M. ENAULT Athanase, DSNA/DTI",,,1 avenue du Dr Maurice GRYNFOGEL,31035,Toulouse,,,,05-62-14-50-06,athanase.enault@aviation-civile.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
16-3401,GH Lariboisière-Fernand W-Saint Louis,None,Mme PARIER Eve,,,"1, avenue Claude Vellefaux",75475,Paris,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-3402,Cté de Cnes de Sarrebourg Moselle Sud,None, roland klein,,,Zac des terrasses de la sarre,57403,Sarrebourg,,03-87-03-05-16,,,d.wilhelm@cc-sms.fr,http://cc-agglo-sarrebourg.e-marchespublics.com,http://cc-agglo-sarrebourg.e-marchespublics.com,,,,,False,False,,False,False
16-3403,Ville de Libourne,None, Monsieur le Maire,,,"MAIRIE DE LIBOURNE Direction générale des services Service Achat-marché/SCAM 42, place Abel Surchamps BP 200",33505,LIBOURNE cedex,,05-57-55-33-41,,05-57-55-57-02,achatpublic@mairie-libourne.fr,http://marchespublics-aquitaine.org,,,,,,False,False,,False,False
16-3404,EPF Ile de France,None,Mme DOUVA KEITA,,,4-14 Rue FERRUS,75014,Paris,,01-40-78-90-90,,,dkeita@epfif.fr,http://www.marches-epfif.com,,,,,,False,False,,False,False
16-3405,Ministère de la Justice,None,M.le Directeur du SEP -RIEP,,,11 rue Louisa PaulinBP 534,19015,Tulle,,(+33) 1-05-55-29-99-22,,(+33) 1-05-55-29-99-49,,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
16-3406,Centre hospitalier Laennec,None, Madame la directrice D.Trueba de la Pinta,,,Boulevard Laennec - BP 72,60109,Creil cedex,,03-44-61-60-05,,03-44-61-60-20,bureaudesmarches@ghpso.fr,,,,,,,False,False,,False,False
16-3407,Département du Finistère,None,Madame la Présidente,Stéphane MARSILLE ou Florent PARISOT,,Direction des Déplacements - 8 rue de Kerhuel - CS29029,29196,Quimper cedex,,02-98-76-24-58,,02-98-76-20-71,dd.transports@finistere.fr,http://www.finistere.fr,,,,,,False,False,,False,False
16-3408,CA Nîmes Métropole,None, Le Président de Nîmes Métropole,,,Colisée 2 - 2ème étage 1 rue du Colisée Cedex 9,30947,Nîmes,,(+33) 4-34-03-57-00,,(+33) 4-34-03-57-01,commande-publique-agglo@nimes-metropole.fr,,,,,,,False,False,,False,False
