BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
09-127640,Grand Troyes,None,M. le Président de la Communauté d'Agglomération Troyenne,,,1 place Robert Galley,10000,troyes,,03-25-72-51-72,,03-25-45-27-19,marches.publics@grand-troyes.fr,http://www.grand-troyes.fr,http://www.marches-aube.fr,,,,,False,False,,False,False
12-192172,SICTOM OUEST,None,MARQUE Josette,,,1 place de la mairie,32110,Nogaro,,05-62-69-06-01,,05-62-69-06-79,sictom.nogaro@wanadoo.fr,,,,,,,False,False,,False,False
14-193596,VetAgro Sup,None,"M. le Directeur général, Directeur Général",,,"1, avenue Bourgelat",69280,Marcy l'Etoile,,04-78-87-27-41,,,marches@vetagro-sup.fr,http://www.vetagro-sup.fr,http://www.klekoon.com,,,,,False,False,,False,False
15-101329,Mairie de MATOURY,None,"Mlle JEAN MARIE VERONIQUE, DST",,,"1, rue Victor Céïde BP 59",97351,matoury,,059-43-91-88-44,,05-94-35-64-11,marches@mairie-matoury.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-103954,Cté d'agglo Saumur Loire Développement,None,Service Commandes Publiques (correspondance à libeller à l'attention de M. le Président),,,CS 54030,49408,Saumur cedex,,02-41-40-45-65,,02-41-40-45-66,commandes.publiques@agglo-saumur.fr,http://www.agglo-saumur.fr,http://www.eu-supply.com/saumur_agglomeration.asp,,,,,False,False,,False,False
15-114685,Mairie de MATOURY,None,"Mlle JEAN MARIE VERONIQUE, DST",,,"1, rue Victor Céïde BP 59",97351,matoury,,05-94-39-18-44,,05-94-35-64-11,marches@mairie-matoury.fr,,http://www.klekoon.com,,,,,False,False,,False,False
15-122531,Ville de Dijon,None,M. Le Maire,,,CS73310,21033,Dijon cedex,,,,,,,http://achatpublic.com,,,,,False,False,,False,False
15-141091,Communauté d'Agglomération de Poitiers,24860015700015,Aurore Leroux,,,service Déchets-Propretéplace du maréchal Leclerc CS 10569,86021,Poitiers cedex,,(+33) 5-49-52-38-55,,(+33) 5-49-52-37-98,aurore.leroux@grandpoitiers.fr,http://www.grandpoitiers.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-181901,Ville de Guignes,None,M. le Maire,,,Rue de Meaux,77390,Guignes,,01-64-42-51-30,,01-64-06-20-90,,,,,,,,False,False,,False,False
15-183192,SPL Montelimar Sesame Developpement,None,"MOREL Shirley, Directrice",,,"Siège administratiif : Maison de l'Economie, Montée Saint MartinSiège social : Hôtel de Ville, Place Emile Loubet",26200,Montelimar,,04-75-53-17-30,,04-75-53-17-48,v.portier@montelimar-agglo.fr,,,,,,,False,False,,False,False
15-184181,Ministère de la Justice - DIP Paris,None,Hugo WAGNEUR,,,"1, Quai de la Corse",75181,Paris Cedex 4,,(+33) 1-45-80-66-95,,(+33) 1-44-32-78-80,hugo.wagneur@justice.gouv.fr,,,,,,,False,False,,False,False
15-185591,SICTIAM,None, Service Aménagement Numérique,M. Le Directeur,,Space Antipolis 3 - Porte 152323 chemin Saint Bernard,06225,Vallauris,,(+33) 4-92-96-92-92,,(+33) 4-92-96-92-96,marches@sictiam.fr,http://www.sictiam.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
15-192412,Ville de Maromme,None,Mr le directeur général,,,place jean jaures,76150,maromme,,,,,,,,,,,,False,False,,False,False
15-22670,Rectorat de l'Académie,None,M. Alain CHASSANG,,,"Service des Actions Immobilières3, avenue Vercingétorix",63033,Clermont-Ferrand Cedex 1,,04-73-99-32-43,,,ce.actionsimmobilieres@ac-clermont.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
15-76275,IFSTTAR,None,Madame la Directrice Générale de l'IFSTTAR,,,Cité Descartes14-20 boulevard Isaac NewtonChamps sur Marne,77447,Marne-la-Vallée cedex 2,,(+33)1-81-66-80-00,,(+33)1-81-66-80-01,,http://www.ifsttar.fr,,,,,,False,False,,False,False
16-10805,Cté d'Agglomération CAP EXCELLENCE,None,Monsieur le Président,,,18 Boulevard Légitimuswww.eguadeloupe.com,97110,Pointe-à-Pitre,,05-90-68-92-63,,,commande.publique@capexcellence.net,http://www.capexcellence.net,http://www.eguadeloupe.com,,,,,False,False,,False,False
16-10970,Région Rhône-Alpes,None,M. le président,,,Région Auvergne - Rhône-Alpes1 esplanade François Mitterrand - cs 20033,69269,Lyon Cedex 02,,,,04-26-73-59-18,,http://marchespublics.auvergnerhonealpes.eu,,,,,,False,False,,False,False
16-11016,Région Rhône-Alpes,None,M. le président,,,Région Auvergne - Rhône-Alpes1 esplanade François Mitterrand - cs 20033,69269,Lyon Cedex 02,,,,04-26-73-59-18,,http://marchespublics.auvergnerhonealpes.eu,,,,,,False,False,,False,False
16-12096,Métropole Européenne de Lille,None,M. le président de la Métropole Européenne de Lille,,,Direction Commande PubliqueMarches Publics - Espace Public Réseaux1 rue du BallonCS 50749,59034,Lille cedex,,03-20-21-37-72,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
16-12098,Métropole Européenne de Lille,None,M. le président de la Métropole Européenne de Lille,,,Direction Commande PubliqueMarches Publics - Espace Public Réseaux1 rue du BallonCS 50749,59034,Lille Cédex,,03-20-21-37-72,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.metropole-marchepublic.fr,,,,,False,False,,False,False
16-12101,Métropole Européenne de Lille,None,M le président de la Métropole Européenne de Lille,,,Direction Commande PubliqueMarches Publics - Espace Public Réseaux1 rue du BallonCS 50749,59034,Lille Cédex,,03-20-21-37-72,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
16-12102,Métropole Européenne de Lille,None,M. le président de la Communauté Urbaine de Lille,,,Direction Commande PubliqueMarches Publics - Espace Public Réseaux1 rue du BallonCS 50749,59034,Lille Cédex,,03-20-21-37-72,,03-20-21-30-54,marches-dvep@lillemetropole.fr,http://www.lillemetropole.fr,http://www.lillemetropole-marchepublic.fr,,,,,False,False,,False,False
