BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-55068,Université Paris 1 - Panthéon Sorbonne,19751717000019,,DAFB - SCP,FR101,"12, Place du Panthéon",75231,Paris cedex 05,,(+33) 1-44-07-79-23,,(+33) 1-44-07-76-95,marches@univ-paris1.fr,http://www.univ-paris1.fr,,,,,,False,True,,False,True
16-55069,Ville de Cholet,None,,,FR512,Rue Saint Bonaventure B.P. 32135 ,49321,Cholet cedex,,(+33) 2-44-09-26-90,,(+33) 2-44-09-26-98,marches-villes@ville-cholet.fr,http://www.ville-cholet.fr,,,,,,False,True,,False,True
16-55070,COM DE COMMUNES MOYENNE VILAINE SEMNON,24350064200125,,,FR523,42 RUE DE SABIN,35470,Bain de bretagne,,(+33) 2-99-43-38-00,,(+33) 2-99-44-82-51,dga@moyennevilaine-semnon.fr,http://www.moyennevilaine-semnon.fr/,,,https://marches.megalisbretagne.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=79002&orgAcronyme=b5w,https://marches.megalisbretagne.org/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=79002&orgAcronyme=b5w,,False,True,,False,True
16-55072,Ville de Sainte Geneviève des Bois,None,Monsieur le maire,,,place Roger Perriaud,91700,Sainte genevieve des bois,,,,,jean-claude-fernandes@sgdb91.com,,http://achatpublic.com,,,,,False,False,,False,False
16-55073,Conseil général de Seine-et-Marne,None,"M. Barbaux Jean-Jacques, Président du Conseil Départemental de Seine-et-Marne",,,Hôtel du Département CS 50377,77010,Melun cedex,,,,,,,,,,,,False,False,,False,False
16-55074,Ville de Pantin,None,"M. JICQUEL Olivier, Responsable Pôle Commande Publique",,,84-88 avenue du Général Leclerc,93507,Pantin cedex,,01-49-15-41-05,,01-49-15-41-08,marchespublics@ville-pantin.fr,http://www.achatpublic.com,,,,,,False,False,,False,False
16-55076,CCI Littoral Normand Picard,None,"représenté par son Président, Mr Bernard MARTEL",,,"20, Rue du Chevalier de la Barre",80142,Abbeville Cedex,,,,,,,,,,,,False,False,,False,False
16-55077,Ville de Massy,None,"Mme Philippon Laëtitia, Directrice adjointe - Responsable Commande Publique",,,"1, Avenue Du Général de Gaulle",91349,MASSY,,,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
16-55078,O.P.D.H.L.M. des Landes,None,Mme la Directrice générale,,,953 Avenue du Colonel RozanoffBP 341,40011,Mont De Marsan Cedex,,05-58-05-31-31,,05-58-05-31-90,,,,,,,,False,False,,False,False
16-55079,Voies navigables de France,13001779100018,,A l'attention de Mme GAVREL Marie,FR,"175, rue Ludovic Boutleux CS 30820",62408,Béthune cedex,,(+33) 3-21-63-24-24,,(+33) 3-21-63-24-59,division-achats@vnf.fr,http://www.vnf.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=247853&orgAcronyme=d4t,,,,,False,True,,False,True
16-55080,Conseil Général de la Haute-Loire,None, Le président du Département,,,"1, place Monseigneur de Galard CS 20310",43009,Le Puy En Velay Cedex,,,,,,,,,,,,False,False,,False,False
16-55081,Ville de Villeneuve St Georges,None,"Mme ALTMAN Sylvie, Maire",,,0 place pierre sémard,94190,Villeneuve saint georges,,01-43-86-38-00,,,gac@mairie-villeneuve-saint-georges.fr,http://www.villeneuvesaintgeorges-marches.com,,,,,,False,False,,False,False
16-55082,MEEDDM,None,"M. DESPLAN Magguy, DRIEA-IF",,,"15-17, rue olof palme",94046,Créteil cedex,,01-46-76-87-24,,01-46-76-89-02,magguy.desplan@developpement-durable.gouv.fr,http://www.developpement-durable.gouv.fr/,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
