BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-132567,False,False,False,False,False,False,False,,False,False,,,,True,Marché d'un montant inférieur aux seuils européens
16-132657,True,False,False,False,False,False,False,,False,False,,,,False,"En l'absence d'offre régulière, le lot a été déclaré infructueux et a été relancé en application de l'article 35 I 1 du code des marchés publics en marché négocié avec mise en concurrence mais sans publicité préalable avec les candidats ayant remis une offre lors de la procédure d'appel d'offres ouvert"
16-133344,False,False,False,False,False,False,False,,False,False,,,,True,Le CHU de Saint Etienne a porté son choix sur le seul équipement adapté à ses besoins.
16-133866,False,False,False,False,False,True,False,,False,False,,,,False,Le marché est lié à la protection de droits d'exclusivité.
16-134020,False,False,False,False,False,True,False,,False,False,,,,False,"Protection de droits exclusifs, y compris des droits de propriété intellectuelle."
16-134146,True,False,False,False,False,False,False,,False,False,,,,False,"Ce marché 2016-06B fait suite au marché 2016-06, en procédure ouverte, de même objet, déclaré infructueux. Il est donc passé selon une procédure négociée menée avec les candidats retenus dans le marché 2016-06."
16-134232,False,False,False,True,False,False,False,,False,False,,,,False,Le marché concerne une seule et même famille de produits ; de plus il est négocié sans miseen concurrence car la société LISI AEROSPACE est le fabricant exclusif des pièces sollicitées : ces pièces sont au profit de divers établissements du MINDEF
16-134482,False,False,False,False,False,False,False,,True,False,,,,False,"Au stade de l'appel d'offres travaux, le délai d'exécution des travaux a été modifié pour passer de vingt quatre (24) mois à trente neuf (39) mois. En effet, un phasage en site occupé a contraint la maîtrise d'oeuvre à recaler le planning prévisionnel des travaux. De ce fait, le délai d'exécution a été augmenté de dix sept (17) mois, incluant le délai complémentaire de quinze (15) mois mais également deux (2) mois d'intempéries.Afin de ne pas interrompre le chantier en cours, il est fait recours à la procédure de marché négocié conformément à l'article 30.I-3°b du décret no2016-360 du 25 mars 2016 relatifs aux marchés publics avec le titulaire actuel du marché relatif à à la désignation d'un Coordonnateur Sécurité et Protection de la Santé , soit la société QUALICONSULT SECURITÉ sise à Villeneuve d'Ascq.La durée du marché négocié a été fixée à trente-deux (32) mois afin de prolonger l'intervention du CSPS durant toute la phase ""travaux"" de l'opération."
16-134532,False,False,False,True,False,False,False,,False,False,,,,False,"Le présent marché s'inscrit dans la continuité du marché no2008-037M, notifié le 24 avril 2008 pour une durée courant jusqu'au 30 juin 2016, ayant pour objet des prestations d'installation, de location, de maintenance, de gardiennage et de repli d'une base vie dans les fossés Saint Germain l'Auxerrois, attribué à la société MODULOBASE au terme d'une procédure négociée sans publicité préalable et avec mise en concurrence, après appel d'offres ouvert déclaré infructueux, en application de l'article 35-I-1° al.3 du Code des marchés publics issu du décret no2006-975 du 1er août 2006. Considérant la nécessité de maintenir ces bâtiments provisoires, faute d'espaces disponibles dans le palais du Louvre ou le jardin des Tuileries avant 2020, alors que les calendriers des projets à réaliser par la DPAJ sont complets pour cette période ; Considérant que les besoins ne peuvent être satisfaits que par un entrepreneur pour des raisons techniques et économiques ; Considérant en effet qu'un changement de fournisseur présenterait un inconvénient majeur (rupture de service pendant le repli et l'installation de nouvelles installations, etc.) et entraînerait une augmentation substantielle des coûts pour l'EPML ; il a été décidé afin d'assurer la continuité des prestations de lancer une procédure de marché négocié sans publicité préalable et sans mise en concurrence sur le fondement de l'article 30-I-3°-b du décret no2016-360 du 25 mars 2016 relatif aux marchés publics (et article 139-2 du décret no2016-360)."
16-134642,False,False,False,True,False,False,False,,False,False,,,,False,"Depuis le mois de mai 2016, l'utilisation du quai de transfert des ordures ménagères de Draguignan est inutilisable depuis l'incendie qui l'a dévasté ; ce quai permettait aux collecteurs des différentes communes de l'agglomération dracénoise de décharger leurs déchets afin qu'ils puissent par la suite être acheminés vers le centre de traitement du Cannet des Maures par semi-remorque. Le choix s'est porté sur cette procédure puisque les services ne peuvent être fournis que par un opérateur économique déterminé pour des raisons techniques et qu'il n'existe aucune solution alternative ou de remplacement raisonnable, notre prestataire ne pouvant vider ses bennes sur un autre endroit que les sites concernés, jusqu'à l'ouverture d'un nouveau quai de transfert."
16-134671,False,False,False,False,False,True,False,,False,False,,,,False,Le présent marché a été conclu conformément aux dispositions de l'article 30-I-3°-c du décret no2016-360 eu égard aux droits d'exclusivité que détient la société NQI sur les prestations objets du marché.
16-134986,False,False,False,True,False,False,False,,False,False,,,,False,Entreprise ayant inventé ce système et disposant du brevet. Seule à pouvoir effectuer les réparations
