BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-100148,False,False,False,False,False,True,False,,False,False,,,,False,"La société Beckman Coulter fabrique de façon exclusive les cytomètres de flux de type FC500, Epics XL et Navios, permettant la réalisation spécifique d' examens de biologie médicale, équipements acquis par lAPHM. Elle fabrique également de façon exclusive  tous les consommables et semi consommables divers associés à ces équipements. Sur cette constatation, une mise en concurrence nest donc pas envisageable."
16-101567,False,True,False,False,False,False,False,,False,False,,,,False,"Suite à lAAPC du 14/04/2015, réception de 2 candidatures dans le délai imparti. Envoi du DCE le 13/10/2015, avec une date limite de dépôt des offres le 02/02/2016 à 17H.1 offre réceptionnée : Groupement RAPP54/ORANGE, auditionné par le Jury le 19/02/2016. Le Jury propose de déclarer la procédure infructueuse, au motif que loffre est irrégulière, au sens de larticle 35 du CMP, car elle ne remplit pas les conditions de larticle 4.1 du CCTP : taux de couverture du territoire à 95% minimum. Loffre apporte une réponse incomplète à la demande du Syndicat, puisque le taux de couverture du territoire proposé (82%) < tx demandé de 95%.Le 2/03/2016, la CAO suit lavis du Jury et déclare la procédure infructueuse et lance un marché négocié sans publicité ni mise en concurrence, conformément à lart 35 du CMP, avec le candidat ayant déposé une offre.Remise du DCE du marché négocié au candidat le 8/03/2016, pour une date limite de remise de loffre au 15/04/2016 à 17H."
16-101649,False,False,False,False,False,True,False,,False,False,,,,False,Le certificat dexclusivité fourni par le titulaire du marché fait partie intégrante du Cahier des Clauses Particulières.
16-102173,False,False,False,False,False,True,False,,False,False,,,,False, Le marché est attribué sans publication préalable d'un avis de marché pour des raisons tenant à la protection de droits d'exclusivité.
16-107282,True,False,False,False,False,False,False,,False,False,,,,False,"Le 16/09/2015, la ville de Sète a lancé une procédure dappel doffres ouvert., relative à la souscription de contrat d'assurance relative aux dommages aux biens (lot 1) et aux embarcations (lot 2) en application des dispositions des articles 33 (3ème alinéa) et 57 à 59 du Code des marchés publics.La commission d'appel d'offres, réunie le 17 novembre 2015, a déclaré cette consultation infructueuse, pour le lot 1 :  Souscription d'un contrat d'assurance dommages aux biens.Le pouvoir adjudicateur recourt à une procédure de marché négocié, conformément à la rédaction de l'article 35-II-3 du code des marchés publics.Dans le cadre de cette seconde procédure, les conditions du marché initial ne sont pas substantiellement modifiées.Au titre de la présente consultation négociée, il n'est pas procédé  à une nouvelle publication, mais à une mise en concurrence, en faisant participer plusieurs candidats."
16-113281,False,False,False,False,False,False,False,,False,False,,,,True,"Marché public passé en procédure adaptée, en application de l'article 30 du Code des Marchés Publics. Publication de l'avis initial sur Marchés-On-Line le 03/02/2016 et  Le Moniteur N°5855 du 12/02/2016."
16-113532,False,False,False,False,False,True,False,,False,False,,,,False,Les licences maintenues au titre de ce marché ne peuvent l'être que par la société Informatica qui détient les droits exclusifs sur le logiciel.Le marché est passé sur le fondement de l'article 35-II-8° du code des marchés publics.
16-113740,True,False,False,False,False,False,False,,False,False,,,,False,"L'ensemble des offres soumises en réponse à une procédure ouverte, était non conforme ou inacceptable. Seules les offres ayant rempli les critères de sélection qualitative ont été prises en considération dans les négociations."
16-114682,False,False,False,False,False,False,False,,False,False,,,,True,Marché de fournitures et de services entrant dans le champs d'application de l'article 30 du code des marchés publics (consultation lancée avant l'application du nouveau décret no360-2016 du 25/03/2016 relatif aux marchés publics).
16-114730,False,False,False,False,False,True,False,,False,False,,,,False,La société NIKON france SAS atteste avoir l'exclusivité pour la vente et la distribution des microscopes et des pièces détachées de marque NIKON en Europe. A ce titre elle assure que seuls les techniciens de la société NIKON france sont formés sur la maintenance des équipements de la marque NIKON et qu'aucune autre société n'est habilitée et formée pour ces interventions. La société NIKON attesta également bénéficier d'une licence exclusive sur tous les logiciels et leurs mises à jour.
