BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
06-259536,Commune de Mareil sur Mauldre,None,M.le Maire,,,"8, rue Degly Maillot",78124,Mareil Sur Mauldre,,01-30-90-71-66,,01-30-90-89-72,mairie@mareil-sur-mauldre.fr,,https://www.boamp.fr/demat/consultation/CONS-06-259536,,,,,False,False,,False,False
11-131037,Ville de Nevers,None,M. le Maire de Nevers,,,1 place de l'hôtel de ville,58036,nevers cedex,,03-86-68-44-87,,03-86-68-47-59,marches.publics@ville-nevers.fr,http://www.nevers.fr,http://www.e-bourgogne.fr,,,,,False,False,,False,False
11-14641,Ville d'Issy-les-Moulineaux,None,service DGST,,,47 rue du Général Leclerc,92130,Issy-les-moulineaux,,,,,,,,,,,,False,False,,False,False
12-105907,MINDEF/Armée de l'Air/SIMMAD/SSAM33503,None,Directeur de la SSAM/ECIA,Bureau marchés,,Base aérienne 106Avenue de l'Argonne CS 70037,33693,Mérignac cedex,,(+33) 5-33-05-32-28,,(+33) 5-33-05-32-18,ssam33503.ecia.ba106@inet.air.defense.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
12-28538,Syndicat Mixte Forêt Bouconne,None,M. le président,,,bp 13,31530,lévignac,,06-08-02-50-35,,,jose@bouconne.fr,,,,,,,False,False,,False,False
13-120502,Ville de Port-Jérôme-sur-Seine,None,Port-Jérôme-sur-Seine,,,BP 29Place d'IsnyNotre Dame de Gravenchon,76330,Port-Jérôme-sur-Seine,,(+33)02-32-84-55-50,,(+33)02-35-38-80-37,c.coupin@gravenchon.fr,http://www.notre-dame-de-gravenchon.fr,,,,,,False,False,,False,False
13-12355,SEMSAMAR,None,"Madame la directrice générale, agissant au nom et pour le compte de la Ville de Trois-Rivières",,,Parc d'activités de la jaille,97122,Baie-Mahault,,(+33) 5-90-32-36-00,,(+33) 5-90-32-16-67,,,,,,,,False,False,,False,False
13-30169,Sibar,None,Francis BENTZ,,,4 Rue Bartisch,67100,Strasbourg,,03-88-65-81-93,,,francis.bentz@sibar.fr,,,,,,,False,False,,False,False
16-873,Cté Cnes Ardennes Rives de Meuse,None,Monsieur le Président de la Communauté de Communes,,,29 rue mehul,08600,givet,,03-24-41-50-90,,03-24-41-50-99,president@ardennerivesdemeuse.com,http://www.ardennerivesdemeuse.com,http://www.eu-supply.com/ardennerivesmeuse.asp,,,,,False,False,,False,False
14-161061,Ville de Port-Jérôme-sur-Seine,None,Port-Jérôme-sur-Seine,,,Place d'Isny BP 29Notre Dame de Gravenchon,76330,Port-Jérôme-sur-Seine,,02-32-84-55-53,,02-35-38-80-37,c.coupin@pj2s.fr,http://www.pj2s.fr,http://www.achatpublic.com,,,,,False,False,,False,False
14-166770,CCAS de Toulouse,None,M Le Président du CCAS direction de la commande publique et des affaires juridiques,,,2 bis rue de Belfort BP 70413,31004,Toulouse,,(+33) 5-61-58-85-85,,,dcpaj@ccas-toulouse.fr,,http://www.marches-securises.fr,,,,,False,False,,False,False
14-177090,Ville de Lormont,None,Monsieur le Maire de Lormont,,,rue andre Dupinbp 1,33305,Lormont cedex,,05-57-77-63-27,,,marchespublics@ville-lormont.fr,http://www.lormont.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_Dqj6TTCLUA&v=1&selected=0,,,,,False,False,,False,False
14-191260,DDFIP66,None,VIDAL Martine,,,Square Arago BP 40950,66950,PERPIGNAN Cedex 9,,04-68-35-88-34,,04-68-35-88-55,martine.vidal@dgfip.finances.gouv.fr,https://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
14-65343,SEMSAMAR,None,Madame la directrice générale agissant au nom et pour le compte de la commune de Trois-Rivières,,,parc d'activités de la jaille,97122,baie-mahault,,(+33) -05-90-32-36-00,,(+33) -05-90-32-16-67,,,,,,,,False,False,,False,False
14-7145,COMMUNE DE BOUILLANTE,None,AVERNE Michel,,,Place de l'Hotel de Ville,97125,Bouillante,,05-90-32-16-72,,05-90-98-78-35,michel.averne@ville-bouillante.fr,http://www.facebook.com/ville.bouillante,,,,,,False,False,,False,False
14-77607,Créteil-Habitat-SEMIC,None,M le Directeur Général,,,"7, rue des Ecoles",94048,Créteil,,,,,,,,,,,,False,False,,False,False
15-104527,CROUS de Poitiers,None,Julien Michaud,,,15 Rue Guillaume 7 le Troubadour,86022,Poitiers Cedex,,,,,,,,,,,,False,False,,False,False
15-104695,CROUS de Poitiers,None,Julien Michaud,,,15 rue GUillaume 7 le Troubadour BP 629,86022,Poitiers,,,,,,,,,,,,False,False,,False,False
15-104760,CROUS de Poitiers,None,Julien Michaud,,,15 rue Guillaume 7 le Troubadour,86022,Poitiers,,,,,,,,,,,,False,False,,False,False
15-104848,CROUS de Poitiers,None,Julien Michaud,,,15 rue guillaume 7 le Troubadour,86022,Poitiers,,,,,,,,,,,,False,False,,False,False
15-104871,CROUS de Poitiers,None,Julien Michaud,,,15 Rue Guillaume 7 le Troubadour,86022,Poitiers,,,,,,,,,,,,False,False,,False,False
15-104890,CROUS de Poitiers,None,Julien Michaud,,,15 rue Guillaume 7 le troubadour,86022,Poitiers,,,,,,,,,,,,False,False,,False,False
