BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
12-27985,16S0018,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
13-152486,bilan carbone,,False,False,,,"Les pièces de candidatures et d'offres à transmettre et les modalités de transmission sont indiquées dans le règlement de la consultation. Les plis devront porter l'intitulé de la consultation et être remis : - soit sur support papier : contre récépissé ou, s'ils sont envoyés par la poste, par pli recommandé avec avis de réception postal, - soit par voie dématérialisée sur le profil d'acheteur : https://marches.e-megalisbretagne.org (Entité : ville de saint-avé) Dans les deux cas, ils devront parvenir à destination avant la date et l'heure limites de réception des offres à l'adresse indiquée en en-tête. Les plis papier doivent être remis à l'accueil de la mairie.",Le dossier de consultation des entreprises est téléchargeable à l'adresse électronique suivante : https://marches.e-megalisbretagne.org (Entité : ville de saint-avé). Il peut être remis gratuitement une fois sur support papier au candidat qui en fait la demande en français aux coordonnées indiquées ci-dessous. Le délai limite de demande de renseignements est de 10 jours avant la date limite de remise des offres.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
14-105235,2016-05-03,,False,False,,,le dossier remis par les candidats sera sur support papier et devra respecter les modalités de présentation définies dans le règlement de la consultation et sera envoyé par lettre recommandée avec avis de réception postal ou tout autre moyen permettant de déterminer de façon certaine la date et l'heure de réception à l'adresse de la mairie de Blériot-Plage soit remis contre récépissé à la mairie de Blériot-Plage à l'adresse susvisée.L'attention des candidats est attirée sur le fait que les candidatures et les offres ne pourront être adressées ni par voie électronique ni sur support physique électronique.,Le dossier de consultation des entreprises peut être obtenu gratuitement en le téléchargeant sur la plateforme de dématérialisation de la ville de Sangatte à l'adresse suivante https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_e-lFdYiJmd,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-114417,16DLPB120,,False,False,,,Voir le Règlement de la Consultation,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-153233,,,False,False,,,,"Le DCE est consultable et téléchargeable gratuitement sur le site www.synapse-ouest.com. Pour tout renseignement complémentaire relatif à la récupération en ligne des pièces du dossier, les entreprises peuvent s'adresser à l'équipe support de synapse ouest (partenaire) au 02.99.55.02.05 qui les aidera à s'enregistrer.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-177021,16.190.158.159,,False,False,,,se référer à l'article 6 du règlement de consultation.,"Conformément à l'article 56 du Code des marchés publics, le dossier de consultation est à retirer gratuitement par les candidats jusqu'à la date limite de remise des offres sur la plateforme dématérialisée PLACE (Plateforme des Achats de l'état) :https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=294460&orgAcronyme=f5jL'Attention des candidats est attirée sur l'importance de leur authentification et des informations transmises (courriel donné) lors du téléchargement du DCE sur la PLACE : Les informations (coordonnées mél) saisies sont importantes car elles permettront tout au long de la procédure de recevoir les informations relatives à la procédure : modifications de dates, rectificatifs/compléments au Dossier de Consultation des Entreprises, questions/réponses en cours de consultation, lettres de rejet ou de notification.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15-187689,,,False,False,,,Les modalités de remise des offres figurent sur le règlement de la consultation.,"Le dossier de consultation des entreprises est téléchargeable gratuitement sur le profil d'acheteur de la Ville :http://www.mairie-elbeuf-marches.comIl ne sera donné suite à aucune demande de transmission du D.C.E. suivant d'autres modalités.Pour tout renseignement relatif à la récupération des pièces du dossier, les entreprises peuvent s'adresser à l'équipe support de Synapse ouest (partenaire) au 02.99.55.02.05, qui les aidera à s'enregistrer.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-10056,2016CR001,"oUne présentation synthétique du candidat et de son équipe (motivation, composition, compétences, répartition des tâches, moyens humains...)oPour tous les membres du groupement : dossier de références des trois dernières années précisant pour chacun : le type et les caractéristiques de l'opération, la date de réalisation, le montant HT des travaux, le niveau de complexité, le nom du MOA public ou privé. Les références communes à tous les opérateurs, membres du groupement sont à privilégier.",False,False,Le montant de la prime pour chaque candidat admis à présenter une offre est fixée à 26 000 euro HT.La rémunération du marché de conception réalisation tiendra compte de la prime reçue par le candidat titulaire,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-15041,16DEPI01,,False,False,,,Les offres seront remises sur support papier dans les conditions prévues dans le règlement de consultation.,"Le dossier de consultation est disponible sur support papier ou de manière dématérialisée.Un exemplaire de ces documents est remis ou envoyé à chaque candidat gratuitement.Ces documents sont à retirer sur place ou à demander, par lettre, télécopie ou courriel, en temps utile auprès du pouvoir adjudicateur à l'adresse ci-dessousLuberon Monts de VaucluseService Juridique et Commande publique315 avenue Saint Baldou - 84300 CAVAILLON Télécopie : 04 90 78 82 39Courriel : c.coppin@c-lmv.frProfil acheteur : http://www.klekoon.com",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
16-16175,CAD-16DE006,,False,False,,,"Les candidats sont informés que le mode de transmission des plis, retenu par le pouvoir adjudicateur, est la transmission sur support papier.Cependant, conformément à l'article 40 du décret 2016-360 du 25/03/2016 relatif aux Marchés Publics, le pouvoir adjudicateur ne pourra refuser les plis transmis sur support électronique.L'attention des candidats est attirée sur le fait que le choix du mode de transmission est irréversible, l'utilisation d'un mode de transmission différencié entre la candidature et l'offre n'est pas autorisée.Les offres seront envoyées sous plis avec preuve de réception au siège du pouvoir adjudicateur, déposées contre récépissé au siège du pouvoir Adjudicateur ou déposées sur la plateforme de dématérialisation des marchés publics (https://marches.rvvn.org) sous la référence CAD-16DE006","Le dossier de consultation peut être téléchargé sur le profil acheteur de la Communauté https://marches.rvvn.org sous la référence CAD-16DE006A Défaut, le candidat adressera un courriel au Service Commande Publique de la Communauté (marchespublics@douaisis-agglo.com) pour obtenir le dossier par voie postale.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
