BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-68347,False,False,False,False,False,False,False,,False,False,,,,True,Marché de services dont le montant global est inférieur au seuil de procédure formalisée défini à l'article 26 du CMP
16-68429,True,False,False,False,False,False,False,,False,False,,,,False,"Le marché a été passé en application de la procédure négociée, conformément aux articles 28 II, 35 II 3° et 66 du code des marchés publics (décret no 2006-975 du 1er août 2006 modifié). Il fait suite au marché SSP-DGAL-2015-072 (AAPC no2888111, publié au BOAMP le 24 septembre 2015), déclaré infructueux le 23 octobre 2015 faute d'offre remise."
16-68457,False,False,False,False,False,True,False,,False,False,,,,False,"La société ASSMANN TELECOM est le fabricant des équipements à maintenir, et elle est la seule société en mesure de réaliser l'ensemble des prestations demandées. La société ASSMANN TELECOM dispose d'un droit d'exclusivité."
16-68571,False,False,False,True,False,False,False,,False,False,,,,False,Absence de concurrence pour des raisons techniques et la protection de droits exclusifs.
16-68784,True,False,False,False,False,False,False,,False,False,,,,False,"Le présent marché fait suite à un appel d'offres (avis no 15-74332 publié au BOAMP le 15 mai 2015 et no 2015/S095-172500 publié au JOUE du 19 mai 2015) pour lequel tous les candidats ont déposé une offre irrégulière au sens du 1° du I de l'article 35 du code des marchés publics. Le pouvoir adjudicateur a, par décision du 24 septembre 2015, déclaré infructueuse cette procédure (avis d'annulation no 15-146356 publié au BOAMP le 24 septembre 2015 et no 2015/S188-341167 publié au JOUE le 29 septembre 2015). Le présent marché est passé sous l'empire de la procédure négociée décrite au 1° du I de l'article 35 du code des marchés publics. Aux termes de cet article, l'administration a la faculté de passer un marché négocié avec mise en concurrence et sans publicité préalable avec les candidats qui, lors de la procédure antérieure, ont soumis une offre qui a été déclarée irrégulière mais qui respectait les exigences relatives aux délais et modalités formelles de présentation des offres. Conformément aux dispositions l'article précité, les conditions initiales du marché n'ont pas été substantiellement modifiés."
16-68858,False,False,False,False,False,True,False,,False,False,,,,False,"La société EQUITIME est l'éditeur du logiciel à maintenir, et elle est la seule société en mesure de réaliser l'ensemble des prestations demandées. Elle dispose d'une droit d'exclusivité. "
16-69013,False,False,False,False,False,False,False,,False,False,,,,True,Marché passe en procédure adaptée inférieure aux seuils de transmission au JOUE.
16-69098,False,False,False,False,False,True,False,,False,False,,,,False,La société GFI PROGICIELS a produit une attestation selon laquelle elle est le concepteur et l'éditeur exclusif pour l'ensemble des prestations de suivi et d'évolution de la gamme du progiciel IODAS et modules attenants. 
16-69966,False,False,False,True,False,False,False,,False,False,,,,False,Absence de concurrence pour des raisons techniques
16-70109,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé en application des dispositions de larticle 33-II-4° du décret no2005-1742 du 30 décembre 2005 fixant les règles applicables aux marchés passés par les pouvoirs adjudicateurs mentionnés à larticle 3 de lordonnance no2005-649 du 6 juin 2005 relative aux marchés passés par certaines personnes publiques ou privées non soumises au code des marchés publics.
16-70185,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée en application des articles 28 et 30 du Code des Marchés Publics établi en application du Code des Marchés publics décret no2006-975 du 1er août 2006
16-70276,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent de l'accord cadre d'instrumentation scientifique porté par l'AMUE.
16-70308,False,False,False,False,False,False,False,,False,False,,,,True,marché de service à procédure adaptée
16-70560,False,False,False,False,False,False,False,,True,False,,,,False,Marché complémentaire au marché 2014-016 - Réhabilitation du collège Anselme MATHIEU à AVIGNON - lot no16 : cloisons plâtrerie
16-70876,True,False,False,False,False,False,False,,False,False,,,,False,La Commission dAppel d'Offres a autorisé une procédure négocié sans publicité et sans mise en concurrence en application des articles 35.II.3 ET 77 du code des marchés publics (décret 2006-975 du 1er août 2006) suite à appel d'offres ouvert infructueux.
