BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-54813,False,False,True,False,False,False,
16-54824,False,False,False,False,True,False,
16-54825,False,False,True,False,False,False,
16-54827,False,False,False,False,True,False,
16-54829,False,False,False,False,True,False,
16-54841,False,False,False,False,True,False,
16-54858,False,False,False,False,False,False,Etablissement de santé
16-54859,False,False,True,False,False,False,
16-54860,True,False,False,False,False,False,
16-54862,False,False,False,False,False,False,Etablissement public de santé
16-54868,False,False,True,False,False,False,
16-54881,False,False,True,False,False,False,
16-54890,False,False,False,False,True,False,
16-54891,False,False,True,False,False,False,
16-54894,False,False,False,False,True,False,
16-54900,False,False,False,False,True,False,
16-54910,True,False,False,False,False,False,
16-54917,False,False,True,False,False,False,
16-54921,False,False,False,False,True,False,
16-54929,False,False,False,True,False,False,
16-54938,False,False,False,False,False,False,Société publique locale
16-54943,False,False,False,False,False,False,EPCI
16-54944,False,False,False,False,True,False,
16-54951,False,False,True,False,False,False,
16-54953,False,False,False,False,False,False,Etablissement de santé
16-54954,False,False,False,False,False,False,Établissement public
16-54956,False,False,False,False,True,False,
16-54958,False,False,False,False,False,False,Opérateur état
16-54965,False,False,True,False,False,False,
16-54970,True,False,False,False,False,False,
16-54976,False,False,False,False,False,False,Communauté Urbaine
16-54980,False,False,False,False,False,False,centre hospitalier
16-54984,False,False,False,False,True,False,
16-54988,False,False,True,False,False,False,
16-54990,False,False,False,False,True,False,
16-54996,False,False,False,False,False,False,SEM
16-54998,False,False,True,False,False,False,
16-55005,False,False,False,False,False,False,Services d'incendie et de secours
16-55007,False,False,False,False,False,False,Centre Hospitalier Public
16-55008,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
16-55011,False,False,True,False,False,False,
16-55012,False,False,False,False,True,False,
16-55014,False,False,True,False,False,False,
16-55021,False,False,True,False,False,False,
16-55026,False,False,True,False,False,False,
16-55029,False,False,False,False,True,False,
16-55036,False,False,True,False,False,False,
16-55041,False,False,False,False,False,False,université
16-55043,False,False,True,False,False,False,
16-55047,False,False,False,False,False,False,Organisme privé chargé d'une mission de service public
16-55050,False,False,False,False,True,False,
16-55066,False,False,False,False,False,False,collectivité territoriale
16-55068,False,False,False,False,True,False,
16-55069,False,False,True,False,False,False,
16-55070,False,False,True,False,False,False,
16-55079,False,False,False,False,True,False,
16-55083,True,False,False,False,False,False,
16-55092,False,False,True,False,False,False,
16-55093,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
16-55101,False,False,False,False,False,False,Service d'incendie et de secours
16-55104,False,False,False,False,True,False,
16-55109,False,False,False,False,True,False,
16-55111,False,False,False,False,True,False,
16-55116,False,False,True,False,False,False,
16-55117,False,False,False,False,True,False,
16-55129,False,False,False,False,False,False,Société d'Economie Mixte
16-55131,False,False,False,False,True,False,
16-55136,False,False,False,False,False,False,Etablissement public de santé
16-55164,True,False,False,False,False,False,
16-55165,False,False,True,False,False,False,
16-55169,False,False,True,False,False,False,
16-55171,False,False,False,False,False,False,collectivité territoriale 
16-55173,False,False,False,False,False,False,Commune
16-55175,True,False,False,False,False,False,
16-55178,False,False,False,False,False,False,Gestion des établissements des caisses d'assurance maladie.
16-55182,False,False,False,False,False,False,office public de l'habitat
16-55185,False,False,False,False,False,False,EPCI
16-55188,False,False,True,False,False,False,
16-55189,False,False,True,False,False,False,
16-55194,False,False,False,False,False,False,Caisse de retraite des avocats
16-55195,False,False,False,False,False,False,autre
16-55217,False,False,False,False,True,False,
16-55219,False,False,True,False,False,False,
16-55220,False,False,False,False,True,False,
16-55229,False,False,False,False,True,False,
16-55235,False,False,True,False,False,False,
16-55237,False,False,False,False,False,False,autre
16-55246,False,False,False,False,True,False,
16-55250,False,False,False,False,False,False,établissement public de santé
16-55252,False,False,False,False,False,False,Etablissement public de coopération intercommunale
16-55259,False,False,True,False,False,False,
16-55261,False,False,False,False,False,False,collectivité territoriale
16-55265,True,False,False,False,False,False,
16-55273,False,False,False,False,True,False,
16-55274,False,False,False,False,True,False,
16-55278,False,False,False,False,True,False,
16-55279,False,False,False,False,False,False,Bailleur social
16-55280,False,True,False,False,False,False,
16-55288,False,False,True,False,False,False,
16-55291,False,False,False,False,False,False,Société d'Economie Mixte
16-55312,False,False,False,False,True,False,
16-55320,False,False,False,False,False,False,Etablissement public de santé
16-55326,False,False,True,False,False,False,
16-55327,False,False,False,False,True,False,
16-55335,False,False,True,False,False,False,
16-55339,False,False,False,False,True,False,
16-55348,False,False,False,False,True,False,
16-55353,False,False,True,False,False,False,
16-55357,False,False,False,False,False,False,Etablissement public local à caractère administratif
16-55359,False,False,False,False,False,False,Commune
16-55363,False,False,False,False,True,False,
16-55367,False,False,False,False,False,False,Société d'économie mixte
16-55369,False,False,False,False,True,False,
16-55372,False,False,True,False,False,False,
16-55374,False,False,True,False,False,False,
16-55377,False,False,False,False,False,False,Société d'Economie Mixte
16-55378,False,False,False,False,False,False,Etablissement public de santé
16-55390,False,False,False,False,False,False,Autre : Parlement
