BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
16-54845,2016-04-18 22:00:00,2016-04-29 15:00:00,2016-04-28 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365.0,Voirie,CF_NIV_SUIV,False,False,86,,réparations ponctuelles de chaussées en enrobé projeté
16-54846,2016-04-18 22:00:00,2016-05-23 11:00:00,2016-05-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18.0,Assainissement,CF_NIV_SUIV,False,False,43,,"Fourniture, installation et mise en service d'un système d'ultrafiltration au Centre Hospitalier Émile Roux au Puy en Velay"
16-54846,2016-04-18 22:00:00,2016-05-23 11:00:00,2016-05-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115.0,Equipements spécialisés,CF_NIV_SUIV,False,False,43,,"Fourniture, installation et mise en service d'un système d'ultrafiltration au Centre Hospitalier Émile Roux au Puy en Velay"
16-54847,2016-04-14 22:00:00,,2016-04-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,188.0,Laboratoire (matériel),CF_NIV_SUIV,False,False,38,,Acquisition un microspotteur
16-54848,2016-04-18 22:00:00,2016-05-13 11:00:00,2016-05-12 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21.0,Audit,CF_NIV_SUIV,False,False,12,,audit des services d'aide et d'accompagnement à domicile
16-54849,2016-04-14 22:00:00,2016-05-26 15:00:00,2016-06-25 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185.0,Location (matériels),CF_NIV_SUIV,False,False,33,,"Prestations de mise à disposition de contenants, de collecte et de traitement des déchets non dangereux : fumier de cheval au profit du camp de Souge situé à Martignas-sur-Jalle (Dpt 33)."
16-54849,2016-04-14 22:00:00,2016-05-26 15:00:00,2016-06-25 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347.0,Transport,CF_NIV_SUIV,False,False,33,,"Prestations de mise à disposition de contenants, de collecte et de traitement des déchets non dangereux : fumier de cheval au profit du camp de Souge situé à Martignas-sur-Jalle (Dpt 33)."
16-54849,2016-04-14 22:00:00,2016-05-26 15:00:00,2016-06-25 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,404.0,Déchets non ménagers (prestations),CF_NIV_SUIV,False,False,33,,"Prestations de mise à disposition de contenants, de collecte et de traitement des déchets non dangereux : fumier de cheval au profit du camp de Souge situé à Martignas-sur-Jalle (Dpt 33)."
16-54850,2016-04-14 22:00:00,,2016-04-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,115.0,Equipements spécialisés,CF_NIV_SUIV,False,False,38,,Acquisition d'un scanner de fluorescence (rectificatif)
16-54850,2016-04-14 22:00:00,,2016-04-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,188.0,Laboratoire (matériel),CF_NIV_SUIV,False,False,38,,Acquisition d'un scanner de fluorescence (rectificatif)
16-54850,2016-04-14 22:00:00,,2016-04-29 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,215.0,Matériel de précision,CF_NIV_SUIV,False,False,38,,Acquisition d'un scanner de fluorescence (rectificatif)
16-54851,2016-04-14 22:00:00,2016-05-09 11:00:00,2016-05-09 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118.0,Etude,CF_NIV_SUIV,False,False,47,,Etude de définition du projet de renouvellement urbain du quartier politique de la ville 'Baylac-La Gravette' à Marmande
16-54855,2016-04-18 22:00:00,2016-05-02 11:00:00,2016-05-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6.0,Alimentation en eau potable,CF_NIV_SUIV,False,False,17,,renouvellement du réseau d'eau potable de la commune de vouhe
16-54856,2016-04-14 22:00:00,,2016-07-11 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,1.0,Abris,CF_NIV_SUIV,False,False,88,,"Les travaux concernent le dragage du chenal navigable et comprennent notamment : - l'enlèvement des sédiments pouvant causer une gêne à la navigation,- le transport et la mise en site de transi"
16-54857,2016-04-21 22:00:00,,2016-05-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6.0,Alimentation en eau potable,CF_NIV_SUIV,False,False,64,,délégation de service public portant sur la gestion du service public d'eau brute aux fins d'irrigation incluant la retenue collinaire d'eau brute de Serres Castet (rectificatif)
16-54857,2016-04-21 22:00:00,,2016-05-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406.0,Délégation de service public,CF_NIV_SUIV,False,False,64,,délégation de service public portant sur la gestion du service public d'eau brute aux fins d'irrigation incluant la retenue collinaire d'eau brute de Serres Castet (rectificatif)
16-54858,2016-04-18 22:00:00,,2016-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,212.0,Matériel médical,CF_NIV_SUIV,True,True,94,,Acquisition d'armoires fixes de stockage des médicaments et des dispositifs médicaux et de chariots de médicaments destinés aux unités de soins intra et extra du Groupe Hospitalier Paul Guiraud
16-54858,2016-04-18 22:00:00,,2016-12-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230.0,Mobilier,CF_NIV_SUIV,True,True,94,,Acquisition d'armoires fixes de stockage des médicaments et des dispositifs médicaux et de chariots de médicaments destinés aux unités de soins intra et extra du Groupe Hospitalier Paul Guiraud
16-54859,2016-04-28 22:00:00,,2016-05-14 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410.0,Formation,CF_NIV_SUIV,False,False,44,,formation aux langues étrangères dans le cadre d'un groupement de commandes pour Nantes Métropole
16-54860,2016-04-17 22:00:00,,2016-05-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71.0,"Conteneur, poubelles",CF_NIV_SUIV,False,True,57,,"Mise en place de récipients, collecte et traitement des DASRI des centres médicaux des armées, antennes médicales, antennes vétérinaires au profit de 3 bases de défense de la région Nord-Est"
16-54860,2016-04-17 22:00:00,,2016-05-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71.0,"Conteneur, poubelles",CF_NIV_SUIV,False,True,70,,"Mise en place de récipients, collecte et traitement des DASRI des centres médicaux des armées, antennes médicales, antennes vétérinaires au profit de 3 bases de défense de la région Nord-Est"
16-54860,2016-04-17 22:00:00,,2016-05-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71.0,"Conteneur, poubelles",CF_NIV_SUIV,False,True,71,,"Mise en place de récipients, collecte et traitement des DASRI des centres médicaux des armées, antennes médicales, antennes vétérinaires au profit de 3 bases de défense de la région Nord-Est"
16-54860,2016-04-17 22:00:00,,2016-05-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71.0,"Conteneur, poubelles",CF_NIV_SUIV,False,True,21,,"Mise en place de récipients, collecte et traitement des DASRI des centres médicaux des armées, antennes médicales, antennes vétérinaires au profit de 3 bases de défense de la région Nord-Est"
16-54860,2016-04-17 22:00:00,,2016-05-16 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71.0,"Conteneur, poubelles",CF_NIV_SUIV,False,True,25,,"Mise en place de récipients, collecte et traitement des DASRI des centres médicaux des armées, antennes médicales, antennes vétérinaires au profit de 3 bases de défense de la région Nord-Est"
