BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-69835,Ville de Villemomble,None,"M. CALMEJANE Patrice, Maire",,,13 bis rue d'Avron,93250,Villemomble,,01-49-35-25-35,,,marches-publics@mairie-villemomble.fr,,,,,,,False,False,,False,False
16-69836,Syndicat des Eaux d'Ile-de-France,None, le Président M.,,,14 rue Saint Benoît,75006,Paris,,01-53-45-42-42,4242,01-53-45-42-79,sedif@sedif.com,http://www.sedif.com,https://www.marches.maximilien.fr,,,,,False,False,,False,False
16-69837,SICTOM de la zone de Dole,None,,service Marchés Publics,FR,"22, allée du Bois",39100,Brevans,,(+33) 3-84-82-33-34,,(+33) 3-84-72-43-53,v.bonnard@sictomdole.fr,http://www.sictomdole.fr,http://sictomdole.e-marchespublics.com,,http://www.e-marchespublics.com,http://www.e-marchespublics.com,http://www.e-marchespublics.com,False,True,,False,True
16-69838,Ville de Meudon,21920048200012,,,FR105,6 avenue Le Corbeiller,92195,Meudon cedex,,(+33) 1-41-14-81-73,,(+33) 1-41-14-80-22,marches@mairie-meudon.fr,http://www.meudon.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=136273&orgAcronyme=y6u,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=231280&orgAcronyme=y6u,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=231280&orgAcronyme=y6u,,False,True,,False,True
16-69840,Ville de Castelginest,None, CICCARONE Sébastien,,,Grand'Place du Général de Gaulles,31780,Castelginest,,05-61-37-75-43,,05-61-37-75-36,service.marche@mairie-castelginest.fr,http://www.mairie-castelginest.fr/,http://www.mairie-castelginest.fr/,,,,,False,False,,False,False
16-69842,Val d'Oise Habitat,None,"Mme BOUTTIER Céline, Directrice juridique",,,1 avenue de la Palette - CS 20716,95031,Cergy pontoise,,01-34-41-64-83,,01-34-41-64-74,c.chaumulot@valdoisehabitat.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-69843,"S.M.B.V. de la Durdent, St Valery & V.",None,"M. FILLOCQUE Michel, Président",,,27 bis rue du Chauffour BP 61,76450,Cany-barville,,02-35-57-92-30,,02-35-57-92-39,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-69845,Cté de Cnes Mt d'Or Deux Lacs,None, Vincent FLEUROT,,,"2, rue de la Seigne",25370,LES HOPITAUX-VIEUX,,03-81-49-10-30,,03-81-49-23-50,vincent.ccmo2l@orange.fr,http://www.ccmontdor2lacs.com,http://www.ccmontdor2lacs.com,,,,,False,False,,False,False
16-69846,Ministère de l'intérieur,12006102300020,,Monsieur Huck-Astier Chef du pôle marchés publics,FR,Immeuble Garance- Place Beauvau,75800,Paris cedex 8,,,,,christophe.huck-astier@interieur.gouv.fr,http://interieur.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=291733&orgAcronyme=g6l,https://www.marches-publics.gouv.fr,,True,False,,False,True
16-69847,Présidence de la République,None,,,FR,"55, rue du Faubourg Saint Honoré",75008,Paris,,(+33) 1-42-92-82-58,,,sfp.achats@elysee.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=293663&orgAcronyme=w3x,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=293663&orgAcronyme=w3x,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=293663&orgAcronyme=w3x,,False,True,,False,True
16-69848,SA Aéroport de Martinique Aimé Cesaire,None,,Service Juridique et Corporate de la SAMAC,FR920,SAMAC espace aeroservices,97285,LAMENTIN cedex,,(+33) 5-96-42-40-79,,(+33) 5-96-42-40-82,achat@martinique.aeroport.fr,http://www.martinique.aeroport.fr,http://martinique-aeroport.e-marchespublics.com,,,http://achats.martinique.aeroport.fr,,False,True,,False,True
16-69849,Conseil Général de la Haute-Corse,22200003600012,,,FR832,Rond point du Maréchal Leclerc,20405,Bastia cedex 9,,(+33) 4-95-55-57-79,,(+33) 4-95-55-02-37,cp@haute-corse.fr,https://www.achatpublic.com,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_5U2F-fJl5W,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_5U2F-fJl5W,,False,True,,False,True
16-69850,Communauté de Communes de Gevrey,None,"M. ROUANET Laurent, Directeur Pôle Environnement",,,2 rue Souvert,21220,Gevrey chambertin,,03-80-51-84-59,,03-80-51-81-72,,http://ccgevrey-chambertin.com,,,,,,False,False,,False,False
16-69851,Ville de Rillieux-la-Pape,None,,Direction des Finances et commande publique,FR716,"165, rue Ampère B.P. 111",69141,Rillieux la pape,,(+33) 4-37-85-00-47,,,sophie.bollenot@rillieuxlapape.fe,https://www.rillieuxlapape.fr/ville-de-rillieux-la-pape-3.html,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2016_WFI6Wj_OyP,http://www.achatpublic.com,,False,True,,False,True
16-69852,COMMUNE D HARGNIES,None,Helin Manon,,,21 rue du bois,59138,Hargnies,,03-27-66-20-56,,03-27-63-63-02,mairie.hargnies@wanadoo.fr,,,,,,,False,False,,False,False
16-69853,Ville de Neuilly-sur-Seine,None,"M. COLOMB Cyril, Ville de Neuilly-sur-seine",,,96 avenue Achille Peretti,92522,Neuilly-sur-seine,,01-40-88-88-76,,01-40-88-87-92,marchespublics@ville-neuillysurseine.fr,http://www.ville-neuillysurseine.fr,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&selectedorg=b4a,,,,,False,False,,False,False
16-69854,CINOR,None,,,FR940,"Communauté Intercommunale du Nord de la Réunion, 3 rue de la Solidarité - cS 61025, Contact : service des marchés et des contrats (2ème étage),",97495,Sainte Clotilde Cedex (Réunion France),,(+33) -02-62-92-34-27,,(+33) -02-62-92-53-87,achat.marche@cinor.org,http://www.cinor.fr,,,,,,False,True,,False,True
16-69855,Mairie de Gex,None, DUNAND Patrice,,,77 rue de l'Horloge - BP 407,01174,GEX Cedex,,04-50-42-63-10,,04-50-41-68-77,services.techniques@ville-gex.fr,,,,,,,False,False,,False,False
16-69856,MAIRIE,None,ALBERDI Elur,,,Rue Karrika,64310,Saint-Pée-sur-Nivelle,,,,,,,http://www.eadministration64.fr,,,,,False,False,,False,False
16-69857,Ville d'Angers,None,M. Le Maire,,,Direction de la commande publique pour la Direction des Batiments et du patrimoine communautaire BP 80011,49020,Angers Cedex 02,,(+33) 2-41-05-50-00,,,,,https://alm.marches-securises.fr,,,,,False,False,,False,False
16-69858,Université Sorbonne Nouvelle-Paris 3,None,,,FR,13 rue Santeuil,75231,Paris,,,,,marches.publics@univ-paris3.fr,http://www.univ-paris3.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,http://www.univ-paris3.fr/marches-publics-9874.kjsp,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
16-69859,Ville Eurométropole de Strasbourg,None,,,FR421,"1, parc de l'Etoile",67076,Strasbourg Cedex,,,,,marchespublics@strasbourg.eu,http://www.strasbourg.eu/,https://alsacemarchespublics.eu/,,https://alsacemarchespublics.eu,https://alsacemarchespublics.eu,,False,True,,False,True
