BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
09-127640,2016-04-28 22:00:00,2016-05-23 16:00:00,2016-05-22 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274.0,Prestations de services,CF_NIV_SUIV,False,False,10,,accord-cadre de prestations intellectuelles - coordination sps bâtiment/infrastructure
12-192172,2016-04-11 22:00:00,2016-05-11 11:00:00,2016-05-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,96.0,Déchetterie (travaux),CF_NIV_SUIV,False,True,32,,fourniture et pose de garde corps dans les 9 déchetteries du sictom ouest
12-192172,2016-04-11 22:00:00,2016-05-11 11:00:00,2016-05-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,96.0,Déchetterie (travaux),CF_NIV_SUIV,False,True,40,,fourniture et pose de garde corps dans les 9 déchetteries du sictom ouest
14-193596,2016-04-03 22:00:00,,2015-01-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,160.0,Impression,CF_NIV_SUIV,False,False,69,69,services d'impression de documents pour les deux sites de vetagro sup : à Marcy L'Etoile
14-193596,2016-04-03 22:00:00,,2015-01-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,161.0,Imprimés,CF_NIV_SUIV,False,False,69,69,services d'impression de documents pour les deux sites de vetagro sup : à Marcy L'Etoile
15-101329,2016-04-19 22:00:00,,2016-04-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57.0,Charpente,CF_NIV_SUIV,False,True,973,973,"construction d'une salle polyvalente Barbadines I, pour le compte de la ville, à Matoury"
15-101329,2016-04-19 22:00:00,,2016-04-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74.0,Couverture,CF_NIV_SUIV,False,True,973,973,"construction d'une salle polyvalente Barbadines I, pour le compte de la ville, à Matoury"
15-101329,2016-04-19 22:00:00,,2016-04-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,129.0,Fondations spéciales,CF_NIV_SUIV,False,True,973,973,"construction d'une salle polyvalente Barbadines I, pour le compte de la ville, à Matoury"
15-101329,2016-04-19 22:00:00,,2016-04-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222.0,Menuiserie,CF_NIV_SUIV,False,True,973,973,"construction d'une salle polyvalente Barbadines I, pour le compte de la ville, à Matoury"
15-101329,2016-04-19 22:00:00,,2016-04-24 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270.0,Plomberie (travaux),CF_NIV_SUIV,False,True,973,973,"construction d'une salle polyvalente Barbadines I, pour le compte de la ville, à Matoury"
15-103954,2016-04-05 22:00:00,2016-05-03 16:00:00,2016-05-02 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33.0,Bâtiment,CF_NIV_SUIV,False,False,49,,"travaux de rénovation de la médiathèque de saumur, mise en accessibilité et amélioration de l'accueil du public (dép. 49) - Lots 3 A Menuiseries Agencement Terrasse - Lot 3 B Cloisons sèches Plafonds"
15-114685,2016-04-19 22:00:00,,2015-08-06 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264.0,Peinture (travaux),CF_NIV_SUIV,False,False,973,973,"travaux de peinture de 3 établissements scolaires de la ville, à Matoury"
15-122531,2016-04-11 22:00:00,2016-05-02 16:00:00,2016-05-01 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20.0,Assurance,CF_NIV_SUIV,False,False,21,,marché d'assurance concernant les travaux de réhabilitation de la halle 038 à dijon (21)
15-141091,2016-03-31 22:00:00,2016-05-11 11:00:00,2016-05-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,90.0,"Assainissement, voirie et gestion des déchets",CF_NIV_SUIV,CF_NIV_SUIV,82.0,Collecte sélective,CF_NIV_SUIV,False,False,86,86,exploitation de la recyclerie de l'agglomération du grand poitiers à Poitiers
15-141091,2016-03-31 22:00:00,2016-05-11 11:00:00,2016-05-10 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,90.0,"Assainissement, voirie et gestion des déchets",CF_NIV_SUIV,CF_NIV_SUIV,405.0,Déchetterie (exploitation),CF_NIV_SUIV,False,False,86,86,exploitation de la recyclerie de l'agglomération du grand poitiers à Poitiers
15-181901,2016-04-10 22:00:00,2016-05-10 10:00:00,2016-05-09 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365.0,Voirie,CF_NIV_SUIV,False,False,77,,marché d'entretien de voirie
15-183192,2016-04-18 22:00:00,2016-05-18 16:00:00,2016-05-17 22:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446.0,Expertise comptable,CF_NIV_SUIV,False,False,26,26,Mission d'expertise comptable ainsi que des prestations informatiques liées à la chaine de gestion et de comptabilité.
