BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-114038,False,False,False,True,False,False,False,,False,False,,,,False,"En application de l'article 35-II-8° du Code des marchés publics, la procédure utilisée est une procédure négociée sans publicité ni mise en concurrence, cela s'explique en raison du lien que ce marché dispose avec un bail à construire dans lequel la commune concède jusqu'au 28 février 2021 un terrain au même prestataire sur lequel il s'est engagé à construire une piscine couverte sportive notamment pour que la commune puisse accueillir les scolaires. A l'expiration du bail, ce bassin deviendra de plein droit la propriété de la commune. "
16-119845,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure a été lancée sous la forme d'une procédure négociée sans publicité ni mise en concurrence conformément à l'article 35 II 8 du CMP pour des raisons techniques et tenant à la protection de droits d'exclusivité.La société ASK est la seule susceptible de fournir des modules de sécurité SAM avec clés locales ex-MPM compatibles avec le système billettique en place.Consultation possible du dossier : MAMP-DACP le Sextant-44 Bd de Dunkerque,13002 Marseille-Tél 0491997347-fax 049199196-du lundi au vendredi (sauf jours fériés) de 9h à 12h30 et de 13h30 à 16h30 sur RDV sur demande préalable par LRAR ou fax à MAMP-DACP, les docks - BP 48014, 13567 Marseille Cedex 02"
16-127036,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché ne justifie pas une publication au Joue
16-127397,False,False,False,False,False,True,False,,False,False,,,,False,"Accord-cadre à bons de commande d'achat de prestations de billetterie à la SASP Paris Saint-Germain Football, afin de promouvoir l'activité sportive des parisiens. Le Paris Saint-Germain Football est le seul club parisien disputant le championnat de France de Ligue 1 de football. Il dispose d'une exclusivité pour la vente des prestations afférentes au marché (billetterie et services annexes)."
16-127461,False,False,False,False,False,True,False,,False,False,,,,False,"La société ALTAIR est seule détentrice des codes-sources du progiciel ACTARUS, dont font parties les modules complémentaires, et possède donc le droit exclusif de modifier et de maintenir lapplication."
16-127892,False,False,False,False,False,True,False,,False,False,,,,False,Marché négocié sans publicité ni concurrence pour des raisons d'exclusivité.
16-128308,False,False,False,False,False,True,False,,False,False,,,,False,Le titulaire dispose d'un droit d'exclusivité.
16-128863,False,False,False,False,False,True,False,,False,False,,,,False,"protection de droits exclusifs, y compris des droits de propriété intellectuelle"
16-128866,False,False,False,False,False,True,False,,False,False,,,,False,"protection de droits exclusifs, y compris des droits de propriété intellectuelle "
16-128899,False,False,False,True,False,False,False,,False,False,,,,False,"Le robor chirurgical Da Vinci SI, objet du présent marché est le seul appareil en capacité de répondre intégralement aux besoins. En effet, les systèmes de robotique chirurgicale DA Vinci sont les seuls systèmes à poignet mécanique multidirectionnel permettant de réaliser des procédures chirurgicales mini-invasives robotique avec un degré de précision suffisant. En outre, ce système est au jour de la notification du marché, le seul bénéficiant du marquage CE et de l'homologation de FDA. L'Ecole de Chirurgie étant amenée à former eds personnels de santé internationaux, le respect de ces normes est indispensable pour la validité de la formation. Seul la société INTUITIVE SURGICAL SARL est propriétaire et unique distributeur du robot chirurgical Da Vinci SI. Ce robot ne peut donc être acquis qu'auprès de cette société."
