BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
11-131037,,Financement sur fonds propres par la Ville de NEVERS. Règlement par mandat administratif suivi d'un virement bancaire dans un délai global de 30 jours à compter de la date de réception de la demande de paiement conformément à l'article 98 du CMP.,Groupement d'entreprises conjoint avec mandataire du groupement solidaire.,False,False,,False,True,True,CF_NIV_SUIV,,
12-105907,,Le marché est financé sur le budget du ministère de la Défense. Une avance est accordée au titulaire du marché pour chaque bon de commande d'un montant supérieur à 50 000 euros (H.T.) et d'une durée d'exécution supérieure à 2 mois. Cette avance est égale à 20 % du montant du bon de commande si la durée prévue pour l'exécution de celui-ci est inférieure ou égale à 12 mois.Le délai global de paiement est de trente jours conformément au décret no2008-407 du 28/04/2008.Les prestations exécutées au titre du marché font l'objet d'un paiement définitif après service fait et admission des prestations conformément au CCAP.,,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
12-28538,,,,False,False,,False,True,True,CF_NIV_SUIV,,
13-120502,,"Virement administratif et selon les dispositions des règles de la commande publique et de la comptabilité publique. Le financement du marché sera effectué sur le budget d'investissement de la collectivité. Délai de paiement de 30 jours.Une retenue de garantie de 5,00 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements (Art. 4 CCAP)",En cas de groupement le pouvoir adjudicateur demandera un groupement conjoint avec mandataire solidaire.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
13-30169,,,,False,False,,False,True,True,CF_NIV_SUIV,,
14-161061,Sans objet pour la présente consultation,Le paiement des sommes dues est effectué dans un délai global maximum de 30 jours.,Les entreprises se présentent seules ou en groupement solidaire.,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
14-191260,,,,False,False,,False,True,True,CF_NIV_SUIV,,
14-7145,declaration concernant le chiffre d'affaires global et le chiffre d'affaire réalisé au cours des 3 dernières annéesbilans ou extraits de bilan des 3 dernières années si le candidat est assujéti à l'obligation d'établir des bilans en vertu de la loi,délai global de paiement : 30 jourscaractéristiques des prix : prix unitairesmodalités de variations des prix : fermes révisables,prestataire unique ou groupement de prestataire avec un mandataire unique,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
14-77607,"Est prévue une retenue de garantie de 5 % qui peut être remplacée par une caution personnelle et solidaire si les deux parties en sont d'accord, ou par une garantie à première demande","Les sommes dues seront payées dans un délai global de 30 jours à compter de la réception de la facture correspondante.En cas de retard de paiement, les dispositions des articles 7, 8 et 9 du décret no 2013-269 du 29 mars 2013 sont applicables en ce qui concerne les intérêts moratoires et l'indemnité forfaitaire pour frais de recouvrement.Les modalités de révision sont indiquées dans le CCAP.Les prix sont globaux et forfaitaires. Ils sont révisables, non actualisables.Il n'y a pas d'avance.Chaque marché peut faire l'objet d'un nantissement ou d'une cession de créance dans des règles conformes aux textes en vigueur",,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
16-7858,,Mode de financement : Financement par budget hospitalier. Paiement par mandat administratif (virement bancaire) dans un délai de 50 (cinquante) jours à réception de facture,Pas de forme imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
15-119298,Néant,- Financement du marché : fonds propres.- Prix : fermes- Modalités de règlement des prestations : selon les règles de la comptabilité publique et celles prévues par le Code des Marchés Publics et par mandat administratif.- Délai global de paiement : 30 jours à compter de la réception de la facture.- Comptable assignataire : M. l'Administrateur des finances publiques de Nice Municipale.,Solidaire,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
15-133867,"retenue de garantie de 5% pouvant être remplacée par, au gré du titulaire, par une garantie à première demande ou par une caution personnelle et solidaire",versement d'une avance de 5% autitulaire du marchéModalités de paiement conformes aux dispositions de l'article 98 du Code des Marchés Publics.Financement propre abondé de subventions,entreprise générale ou groupement constitué avec mandataire commun.,False,False,,False,True,False,CF_NIV_SUIV,,
15-135680,Retenue de garantie de 5% pouvant être remplacée par une garantie à première demande ou par une caution personnelle et solidaire,* Origine du financement : État 100% ;* Une avance de 15% sera accordée au titulaire selon les conditions fixées dans le cahier des charges ;* Les prix seront révisables ;* Les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde ;* Le délai global de paiement du règlement des comptes sera fixé à 30 jours .,"Nature de l'attributaire, le marché sera conclu :- soit avec un entrepreneur unique ;- soit avec des entrepreneurs groupés solidaires.Chaque candidat ne pourra remettre, pour la présente consultation, qu'une seule candidature en agissant en qualité soit de candidat individuel, soit de membre d'un groupement.",False,False,Il sera fait application de l'article 53 IV 1° du Code des Marchés Publics .,False,True,False,CF_NIV_SUIV,['FR'],
