BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
16-120643,2016-08-12 22:00:00,,1476136800000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,284,Prothèses,CF_NIV_SUIV,False,False,33,,Prothèses et endoprothèses vasculaires au protfi du CHU DE BORDEAUX
16-120644,2016-08-12 22:00:00,,1475186400000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,61,,transports sanitaires terrestres
16-120645,2016-08-10 22:00:00,2016-08-29 11:00:00,1472421600000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,True,False,90,,Service de qualification et insertion professionnelle réalisé sous forme de prestations d'appui et d'accompagnement à l'emploi : Propreté des espaces urbains extérieurs des quartiers de
16-120646,2016-08-12 22:00:00,,1476050400000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,112,Equipement industriel,CF_NIV_SUIV,False,False,2,,Le présent marché a pour objet la location d'engins de chargement (d'occasion ou neuf) pour 3 centres de traitement de déchets ménagers en régie par Valor'Aisne.
16-120646,2016-08-12 22:00:00,,1476050400000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,185,Location (matériels),CF_NIV_SUIV,False,False,2,,Le présent marché a pour objet la location d'engins de chargement (d'occasion ou neuf) pour 3 centres de traitement de déchets ménagers en régie par Valor'Aisne.
16-120647,2016-08-10 22:00:00,2016-09-27 11:00:00,1474927200000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,31,,"Elaboration du guide technique "" Eau et Urbanisme - Retours d'expériences """
16-120649,2016-08-11 22:00:00,,1476136800000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,21,21,délégation de service public de transport public routier régulier non urbain pour le Conseil Départemental de Côte-d'Or
16-120649,2016-08-11 22:00:00,,1476136800000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,21,21,délégation de service public de transport public routier régulier non urbain pour le Conseil Départemental de Côte-d'Or
16-120650,2016-08-11 22:00:00,2016-09-12 15:00:00,1473631200000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,73,,Travaux d'enfouissement et d'aménagement du chemin des Prés
16-120650,2016-08-11 22:00:00,2016-09-12 15:00:00,1473631200000,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,74,,Travaux d'enfouissement et d'aménagement du chemin des Prés
