BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
16-85058,False,False,False,False,False,True,False,,False,False,,,,False,La Ville de Cannes a acquis le logiciel Atal/eAtal. Afin d'assurer la fonctionnalité du logiciel et sa maintenance la Ville de Cannes a lancé le marché 15/157. Or le marché ne peut être confié qu'à un opérateur économique pour des raisons techniques et tenant à la protection de droits d'exclusivité. Ainsi le marché a été passé en procédure adaptée sans publicité ni mise en concurrence en application de l'article 28 I et II du Code des marchés publics (sur le fondement de l'article au 8° du II de l'art. 35 du même code).
16-85883,False,False,False,True,False,False,False,,False,False,,,,False,Le marché concerne une seule et même famille de produits ; de plus il est négocié sans mise en concurrence car la société CAHOUET est le fabricant exclusif des pièces sollicitées : ces pièces sont nécessaires pour réparer des matériels cryogénie de l'armée de l'air.
16-86528,False,False,False,False,False,False,False,,False,False,,,,True,Attribution sans publication préalable d'un avis de marché au JO de l'UE
16-86530,False,False,False,False,False,False,False,,False,False,,,,True,Attribution sans publication préalable d'un avis de marché au JO de l'UE
16-86570,True,False,False,False,False,False,False,,False,False,,,,False,"Il s'agit d'un marché négocié passé en application des articles 34, 35.II.3°, 66 et 77 du Code des Marchés Publics français et faisant suite à une précédente procédure d'appel d'offres ouvert déclarée infructueuse."
16-86815,False,False,False,False,True,False,False,,False,False,,,,False,"Il s'agit d'une procédure négociée sans publicité ni mise en concurrence préalable, passée en application de l'article 30.I.3 a) du décret 2016-360 du 25 mars 2016 relatifs aux marchés publics, en raison du caractère unique de la performance artistique."
16-86817,False,False,False,False,False,False,False,,False,False,,,,True,Marché lancé avant l'entrée en vigueur de l'ordonnance et de son décret d'application. Ce marché a été passé sous la forme d'un marché négocié sans publicité ni mise en concurrence en raison de l'impossibilité de monter d'autres pièces que celles du fournisseur d'origine pour garantir l'intégrité des produits.
16-86994,True,False,False,False,False,False,False,,False,False,,,,False,"L'appel d'offres ouvert no15/088 a pour objet Fourniture de pièces détachées pour les véhicules du parc municipal (hors deux roues). Ce marché a été déclaré infructueux par la Commission d'Appel d'offres, en date du 16 novembre 2015 pour motif d'offre jugée incomplète et assimilée à absence d'offre pour le lot no3, d'absence d'offre pour le lot no6 et d'offre irrégulière de l'unique candidat au lot no17.La Ville de Cannes a relancé le marché 15/088N avec le même objet, selon une procédure négociée sans publicité ni mise en concurrence en application de l'article 35-I-1° dernier alinéa du Code des marchés publics."
16-87066,False,False,False,False,False,False,False,,False,False,,,,True,Le marché nest pas soumis à publication préalable au JOUE. Il a pour objet des services figurant à l'annexe II B de la directiveLarticle 30 du code des marchés publics français a été appliqué. Le marché a fait lobjet dun avis dappel public à la concurrence au niveau national au BOAMP et sur www.paris.fr 
16-87172,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché de travaux est inférieur au seuil d'application de la directive.
16-87325,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée (article 28 du code des marchés publics)
16-87556,False,False,False,False,False,False,False,,False,False,,,,True,Un avis d'appel public à la concurrence a été publié au JOUE : Réf. JOUE : no2016/S 060-101735 du 25/03/2016
16-87608,False,False,False,False,False,False,False,,False,False,,,,True,"Le marché nest pas soumis à publication préalable au JOUE, il s'agit de service figurant à l'annexe II B de la directive. Larticle 30 du code des marchés publics français a été appliqué. Le marché a fait lobjet dun avis dappel public à la concurrence au niveau national au BOAMP et sur www.paris.fr "
