BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
16-38210,CC Versailles Grand Parc,None, le Président,,,"Communauté d'agglomération de Versailles Grand Parc, 6 avenue de Paris, CS 10922",78009,Versailles Cedex,,01-30-97-28-39,,01-30-97-28-53,marchespublics@grandparc.fr,http://www.versaillesgrandparc.fr/,http://www.achats.versailles.fr,,,,,False,False,,False,False
16-38211,Département du Lot,None, M. le Président,,,Avenue de l'Europe - Regourd - BP 291,46005,CAHORS Cedex 9,,(+33) 5-65-53-40-00,,,cellule-marche@lot.fr,http://www.lot.fr,,,,,,False,False,,False,False
16-38212,Hôpitaux Universitaires Henri-Mondor,None,"Mme Martine ORIO, Directrice",,,"51, av du Maréchal de Tassigny",94010,Créteil,,,,,,,https://www.achats-hopitaux.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
16-38213,SDIS (06),None, Monsieur le Président du conseil d'administration,,,"Service Départemental d'Incendie et de Secours des Alpes-Maritimes140, avenue du Maréchal de Lattre de TassignyB.P. 99",6271,Villeneuve Loubet Cedex,,(+33) 4-93-22-76-00,,(+33) 4-93-22-76-39,demat@sdis06.fr,,https://www.sdis06.fr,,,,,False,False,,False,False
16-38214,Mairie d'EPAGNY METZ-TESSY,None," DAVIET Roland, Maire",,,143 rue de la République,74330,EPAGNY METZ-TESSY,,04-50-22-04-71,,04-50-22-61-67,marches-offres@metz-tessy.fr,http://www.metz-tessy.fr,http://www.mp74.fr,,,,,False,False,,False,False
16-38215,Ville de Nancy,None,M. le Maire,,,Hôtel de VillePlace StanislasC.O. no1,54035,Nancy cedex,,03-54-50-60-25,,03-83-85-34-97,commandepublique@mairie-nancy.fr,http://www2.nancy.fr/ext/consultations/consultations_liste.php,,,,,,False,False,,False,False
16-38216,Département de l'Yonne,None,M. HERNANDO Marion,,,1 rue de l'Etang Saint Vigile,89089,Auxerre cedex,,,,,,,,,,,,False,False,,False,False
16-38217,Région Ile-de-France,None,,,,142 rue du bac- CS40727 142 rue du bac- CS40727,75345,Paris,,,,,,http://www.iledefrance.fr/marches-publics/,http://avis.maximilien.fr/,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=223490&orgAcronyme=t5y,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=223490&orgAcronyme=t5y,,,False,False,,False,False
16-38218,CHRU de Besançon,None,,,,Hopitel Jean Minjoz Boulevard Fleming,25030,Besançon cedex,,,,,,,,,,,,False,False,,False,False
16-38220,Ville de Briançon,None, Le Maire Gérard FROMM,,,1 rue Aspirant Jan,5100,BRIANCON,,04-92-21-20-72,,,,http://www.ville-briancon.fr,https://www.achatpublic.com,,,,,False,False,,False,False
